0,1,2,3,4
"['phi minus, psi plus', 'phi plus, i psi plus']","[(29.999999999999996, 18.045836623610466)]","[0.5, 0.5]","['W5', 0.11336567246605053, [2.250964014247202]]","['Wp2', -0.03311697297834036, [2.067533186862509]]"
"['phi minus, psi plus', 'phi plus, i psi plus']","[(29.999999999999996, 36.03437746770785)]","[0.4, 0.6]","['W5', 0.028004316971038355, [1.6673397861403483]]","['Wp2', -0.09528064136970879, [2.0152345285321447]]"
"['phi minus, psi plus', 'phi plus, i psi plus']","[(29.999999999999996, 36.03437746770785)]","[0.5, 0.5]","['W5', 0.08583302431298133, [0.642728780285352]]","['Wp2', -0.019815216214875742, [0.5829159791700542]]"
"['phi minus, psi plus', 'phi plus, i psi plus']","[(29.999999999999996, 72.01145915590261)]","[0.5, 0.5]","['W3', 0.034002971693862974, [1.962781444800764]]","['Wp1', -0.03385955241727982, [0.23674594192627002]]"
"['phi minus, psi plus', 'phi plus, i psi plus']","[(29.999999999999996, 90.0)]","[0.5, 0.5]","['W5', 0.02608901906526003, [0.6669922076346042]]","['Wp1', -0.04653516540862675, [0.5327195130420208]]"
"['phi minus, psi plus', 'phi plus, i phi minus']","[(29.999999999999996, 0.057295779513082325)]","[0.4, 0.6]","['W5', 0.04999993333353828, [2.4865644358046204]]","['Wp1', -0.2098075118941119, [0.24608631915948964]]"
"['phi minus, psi plus', 'phi plus, i phi minus']","[(29.999999999999996, 18.045836623610466)]","[0.4, 0.6]","['W5', 0.0436909697881752, [0.4831198134858842]]","['Wp1', -0.19909500071817057, [2.118257358782102]]"
"['phi minus, psi plus', 'phi plus, i phi minus']","[(29.999999999999996, 36.03437746770785)]","[0.4, 0.6]","['W5', 0.02800431697103757, [0.9510985019283975]]","['Wp1', -0.16801149765278967, [2.0580957044205803]]"
"['phi minus, psi plus', 'psi plus, i psi minus']","[(59.99999999999999, 0.057295779513082325)]","[0.4, 0.6]","['W4', 0.04999999999999995, [2.5160078937877737]]","['Wp1', -0.20980751089979066, [1.011972676652475]]"
"['phi minus, psi plus', 'psi plus, i psi minus']","[(59.99999999999999, 18.045836623610466)]","[0.4, 0.6]","['W5', 0.0436909697881753, [0.8491777203308627]]","['Wp1', -0.199095000718091, [1.1917787153917436]]"
"['phi minus, psi plus', 'psi plus, i psi minus']","[(59.99999999999999, 36.03437746770785)]","[0.4, 0.6]","['W5', 0.02800431698330156, [2.0688292899711938]]","['Wp1', -0.1680114976510407, [1.9660178085115805]]"
"['phi minus, psi plus', 'psi plus, i psi minus']","[(59.99999999999999, 90.0)]","[0.4, 0.6]","['W4', 0.04999999999999995, [2.562365987181045]]","['Wp2', -0.03032764632542134, [1.5673326679825141]]"
"['phi minus, psi plus', 'phi minus, i psi minus']","[(59.99999999999999, 0.057295779513082325)]","[0.4, 0.6]","['W5', 0.0499999333333655, [2.087774443596477]]","['Wp2', -0.12838812935290106, [3.0732711942335342]]"
"['phi minus, psi plus', 'phi minus, i psi minus']","[(59.99999999999999, 0.057295779513082325)]","[0.5, 0.5]","['W5', 0.12499987500008336, [2.295722830675612]]","['Wp2', -0.03784690637265936, [2.2720353858765723]]"
"['phi minus, psi plus', 'phi minus, i psi minus']","[(59.99999999999999, 18.045836623610466)]","[0.4, 0.6]","['W5', 0.04369096980783019, [2.822489110294797]]","['Wp2', -0.11970359061276525, [0.7261558492887747]]"
"['phi minus, psi plus', 'phi minus, i psi minus']","[(59.99999999999999, 18.045836623610466)]","[0.5, 0.5]","['W5', 0.11336567246605063, [1.4809653489382824]]","['Wp3', -0.03311697297833993, [1.8842959175025344]]"
"['phi minus, psi plus', 'phi minus, i psi minus']","[(59.99999999999999, 36.03437746770785)]","[0.4, 0.6]","['W5', 0.028004316971037807, [2.797258209898044]]","['Wp2', -0.09528064136965234, [0.16766467033387775]]"
"['phi minus, psi plus', 'phi minus, i psi minus']","[(59.99999999999999, 36.03437746770785)]","[0.5, 0.5]","['W1', 0.125, [1.7482615936290087]]","['Wp3', -0.019815216214897673, [2.8315145415037537]]"
"['phi minus, psi plus', 'phi minus, i psi minus']","[(59.99999999999999, 72.01145915590261)]","[0.5, 0.5]","['W5', 0.034002971693863036, [0.6345691241342319]]","['Wp1', -0.03385955241727627, [0.6063941746721326]]"
"['phi minus, psi plus', 'phi minus, i psi minus']","[(59.99999999999999, 90.0)]","[0.5, 0.5]","['W5', 0.02608901906526004, [0.20320420205454132]]","['Wp1', -0.046535165408591844, [2.565234189850697]]"
"['phi plus, i psi plus', 'phi plus, phi minus']","[(59.99999999999999, 0.057295779513082325)]","[0.4, 0.6]","['W3', 0.0499999333527215, [2.71446343311939]]","['Wp2', -0.03278201601766007, [2.5911465544884162]]"
"['phi plus, i psi plus', 'phi plus, phi minus']","[(59.99999999999999, 0.057295779513082325)]","[0.5, 0.5]","['W3', 0.12499987500008333, [0.2752277625420345]]","['Wp2', -0.09150620998214423, [0.24483620050435437]]"
"['phi plus, i psi plus', 'phi plus, phi minus']","[(59.99999999999999, 18.045836623610466)]","[0.4, 0.6]","['W3', 0.04369096978817533, [0.9598707258866445]]","['Wp2', -0.0186249885745267, [1.885305318077385]]"
"['phi plus, i psi plus', 'phi plus, phi minus']","[(59.99999999999999, 18.045836623610466)]","[0.5, 0.5]","['W1', 0.03405248322600943, [1.8846578990577278]]","['Wp2', -0.07768030285377778, [1.7816062977652378]]"
"['phi plus, i psi plus', 'phi plus, phi minus']","[(59.99999999999999, 36.03437746770785)]","[0.4, 0.6]","['W3', 0.028004316971037613, [1.6702498231724734]]","['Wp1', -0.04748509142561119, [0.48726682648339853]]"
"['phi plus, i psi plus', 'phi plus, phi minus']","[(59.99999999999999, 36.03437746770785)]","[0.5, 0.5]","['W1', 0.055966216390705176, [2.4232301609509426]]","['Wp2', -0.03827906343922617, [0.20143755375952718]]"
"['phi plus, i psi plus', 'phi plus, phi minus']","[(59.99999999999999, 54.022918311805235)]","[0.5, 0.5]","['W3', 0.05587933482314033, [0.5781842047196762]]","['Wp1', -0.03844005665686491, [0.18036765670302932]]"
"['phi plus, i psi plus', 'phi plus, phi minus']","[(59.99999999999999, 72.01145915590261)]","[0.5, 0.5]","['W3', 0.034002971693863036, [2.531950986270977]]","['Wp1', -0.07776696430643619, [2.216170366753979]]"
"['phi plus, i psi plus', 'phi plus, phi minus']","[(59.99999999999999, 90.0)]","[0.5, 0.5]","['W3', 0.02608901906526003, [2.431887992109468]]","['Wp1', -0.09150635094602107, [3.0133746282875453]]"
"['phi plus, i psi plus', 'psi plus, psi minus']","[(59.99999999999999, 0.057295779513082325)]","[0.4, 0.6]","['W1', 0.04999999999999993, [1.6153504505708973]]","['Wp2', -0.04383353611257468, [2.6035741834166655]]"
"['phi plus, i psi plus', 'psi plus, psi minus']","[(59.99999999999999, 18.045836623610466)]","[0.4, 0.6]","['W3', 0.0436909697885874, [1.5456641377511118]]","['Wp2', -0.034625379891706186, [0.37884411627037307]]"
"['phi plus, i psi plus', 'psi plus, psi minus']","[(59.99999999999999, 36.03437746770785)]","[0.4, 0.6]","['W1', 0.049999999999999975, [1.9037120051748788]]","['Wp1', -0.11156069941875632, [2.646377916059759]]"
"['phi plus, i psi plus', 'psi plus, psi minus']","[(59.99999999999999, 90.0)]","[0.4, 0.6]","['W4', 0.04999999999999995, [1.9184376865346164]]","['Wp1', -0.23113252241301094, [0.8212971418468714]]"
"['phi plus, i psi plus', 'phi plus, psi minus']","[(59.99999999999999, 0.057295779513082325)]","[0.4, 0.6]","['W3', 0.049999933333365505, [0.6067627698705271]]","['Wp3', -0.12838812935309876, [0.3419032837791938]]"
"['phi plus, i psi plus', 'phi plus, psi minus']","[(59.99999999999999, 0.057295779513082325)]","[0.5, 0.5]","['W6', 0.12499987500008333, [0.37317202965928054]]","['Wp3', -0.03784690637268005, [2.2853878843322892]]"
"['phi plus, i psi plus', 'phi plus, psi minus']","[(59.99999999999999, 18.045836623610466)]","[0.4, 0.6]","['W1', 0.05000000000000006, [0.750165094259476]]","['Wp3', -0.11970359061281853, [0.8142676893598128]]"
"['phi plus, i psi plus', 'phi plus, psi minus']","[(59.99999999999999, 18.045836623610466)]","[0.5, 0.5]","['W3', 0.11336567246605077, [0.7549395262056011]]","['Wp3', -0.03311697297826222, [2.3746020000231165]]"
"['phi plus, i psi plus', 'phi plus, psi minus']","[(59.99999999999999, 36.03437746770785)]","[0.4, 0.6]","['W3', 0.028004316971037647, [1.4308026161594938]]","['Wp3', -0.09528064136972442, [2.630733326790475]]"
"['phi plus, i psi plus', 'phi plus, psi minus']","[(59.99999999999999, 36.03437746770785)]","[0.5, 0.5]","['W3', 0.08583302431298143, [0.2134489422911367]]","['Wp2', -0.019815216214874816, [0.41716850628198954]]"
"['phi plus, i psi plus', 'phi plus, psi minus']","[(59.99999999999999, 72.01145915590261)]","[0.5, 0.5]","['W3', 0.03400297169386304, [1.6019414751335013]]","['Wp1', -0.033859552417269796, [2.5632968489951353]]"
"['phi plus, i psi plus', 'phi plus, psi minus']","[(59.99999999999999, 90.0)]","[0.5, 0.5]","['W3', 0.026089019065260035, [1.4382864001300169]]","['Wp1', -0.046535165408575815, [0.968961367131436]]"
"['phi plus, i psi plus', 'phi minus, psi plus']","[(29.999999999999996, 0.057295779513082325)]","[0.4, 0.6]","['W3', 0.049999933333365415, [2.8424254996778537]]","['Wp3', -0.12838812935305383, [0.46770284830226705]]"
"['phi plus, i psi plus', 'phi minus, psi plus']","[(29.999999999999996, 0.057295779513082325)]","[0.5, 0.5]","['W5', 0.12499987500008328, [0.04595516267673406]]","['Wp2', -0.03784690637269108, [2.6736031745673077]]"
"['phi plus, i psi plus', 'phi minus, psi plus']","[(29.999999999999996, 18.045836623610466)]","[0.4, 0.6]","['W3', 0.04369096978843508, [1.4619298196729076]]","['Wp3', -0.11970359061280528, [1.120282342976237]]"
"['phi plus, i psi plus', 'phi minus, psi plus']","[(29.999999999999996, 18.045836623610466)]","[0.5, 0.5]","['W3', 0.11336567246605057, [1.590192963668177]]","['Wp3', -0.033116972978323736, [2.3892298845403643]]"
"['phi plus, i psi plus', 'phi minus, psi plus']","[(29.999999999999996, 36.03437746770785)]","[0.4, 0.6]","['W3', 0.028004316971386042, [0.9440877578538597]]","['Wp3', -0.09528064136970726, [0.20696370971023312]]"
"['phi plus, i psi plus', 'phi minus, psi plus']","[(29.999999999999996, 36.03437746770785)]","[0.5, 0.5]","['W5', 0.08583302431298132, [2.4078774628293163]]","['Wp3', -0.019815216214896854, [0.3251158668409782]]"
"['phi plus, i psi plus', 'phi minus, psi plus']","[(29.999999999999996, 72.01145915590261)]","[0.5, 0.5]","['W5', 0.034002971693863, [2.401565741145533]]","['Wp1', -0.03385955241727867, [1.218079765185626]]"
"['phi plus, i psi plus', 'phi minus, psi plus']","[(29.999999999999996, 90.0)]","[0.5, 0.5]","['W5', 0.026089019065259976, [1.0693346224043507]]","['Wp1', -0.04653516540862612, [0.15174784974474398]]"
"['phi plus, i psi plus', 'phi plus, i phi minus']","[(59.99999999999999, 0.057295779513082325)]","[0.4, 0.6]","['W3', 0.0499999333333664, [0.9386511236081542]]","['Wp1', -0.12838812933807475, [1.3898412378653022]]"
"['phi plus, i psi plus', 'phi plus, i phi minus']","[(59.99999999999999, 0.057295779513082325)]","[0.5, 0.5]","['W3', 0.12499987500008333, [1.1748523052152697]]","['Wp2', -0.03784690637268945, [2.910617381023236]]"
"['phi plus, i psi plus', 'phi plus, i phi minus']","[(59.99999999999999, 18.045836623610466)]","[0.4, 0.6]","['W3', 0.04369096978887237, [2.016232758620911]]","['Wp1', -0.11970359061282115, [0.40848288358823076]]"
"['phi plus, i psi plus', 'phi plus, i phi minus']","[(59.99999999999999, 18.045836623610466)]","[0.5, 0.5]","['W1', 0.1133656724660507, [1.766220045835397]]","['Wp1', -0.03311697297834111, [2.270930561614954]]"
"['phi plus, i psi plus', 'phi plus, i phi minus']","[(59.99999999999999, 36.03437746770785)]","[0.4, 0.6]","['W3', 0.028004316971037634, [0.20972679137421787]]","['Wp1', -0.095280641369559, [1.4670411617212782]]"
"['phi plus, i psi plus', 'phi plus, i phi minus']","[(59.99999999999999, 36.03437746770785)]","[0.5, 0.5]","['W3', 0.08583302431298137, [1.5326551159597088]]","['Wp2', -0.019815216214900372, [2.457677407850717]]"
"['phi plus, i psi plus', 'phi plus, i phi minus']","[(59.99999999999999, 72.01145915590261)]","[0.5, 0.5]","['W3', 0.034002971693863876, [0.9398868108517461]]","['Wp3', -0.033859552417046024, [1.4904204330072928]]"
"['phi plus, i psi plus', 'phi plus, i phi minus']","[(59.99999999999999, 90.0)]","[0.5, 0.5]","['W1', 0.026089019065259997, [0.16815244918028618]]","['Wp3', -0.04653516540862668, [1.944644958966778]]"
"['phi plus, i psi plus', 'psi plus, i psi minus']","[(59.99999999999999, 0.057295779513082325)]","[0.4, 0.6]","['W3', 0.0499999333333655, [1.5166987994228203]]","['Wp1', -0.20980751097378386, [0.023757755875331032]]"
"['phi plus, i psi plus', 'psi plus, i psi minus']","[(59.99999999999999, 18.045836623610466)]","[0.4, 0.6]","['W4', 0.04999999999999995, [2.8537380938773294]]","['Wp1', -0.19909500071816977, [0.42830623220483827]]"
"['phi plus, i psi plus', 'psi plus, i psi minus']","[(59.99999999999999, 36.03437746770785)]","[0.4, 0.6]","['W3', 0.02800431697103763, [1.997198241733384]]","['Wp1', -0.16801149765229684, [2.757725553621764]]"
"['phi plus, i psi plus', 'phi minus, i psi minus']","[(29.999999999999996, 0.057295779513082325)]","[0.4, 0.6]","['W3', 0.04999990000010873, [1.5604616643152982]]","['Wp2', -0.09999993749998139, [1.1764555400504477]]"
"['phi plus, i psi plus', 'phi minus, i psi minus']","[(29.999999999999996, 18.045836623610466)]","[0.4, 0.6]","['W3', 0.04069253798244014, [0.7980059266345352]]","['Wp2', -0.09394117724135137, [0.47430990506653053]]"
"['phi plus, i psi plus', 'phi minus, i psi minus']","[(29.999999999999996, 36.03437746770785)]","[0.4, 0.6]","['W3', 0.01866641945047453, [1.2800577508553241]]","['Wp2', -0.0775295762730524, [2.457984474721472]]"
"['phi plus, i psi plus', 'phi minus, i psi minus']","[(45.0, 0.057295779513082325)]","[0.1, 0.9]","['W3', 0.049951042816021064, [3.0544878272033613]]","['Wp2', -0.39999977777776574, array([0.88771477])]"
"['phi plus, i psi plus', 'phi minus, i psi minus']","[(45.0, 0.057295779513082325)]","[0.2, 0.8]","['W3', 0.09990003575417628, [0.27979986232977017]]","['Wp2', -0.2999998125000184, [1.0450245005908985]]"
"['phi plus, i psi plus', 'phi minus, i psi minus']","[(45.0, 0.057295779513082325)]","[0.3, 0.7]","['W3', 0.1498500000254429, [2.5244963130439455]]","['Wp2', -0.1999998571428746, [0.14872789995532953]]"
"['phi plus, i psi plus', 'phi minus, i psi minus']","[(45.0, 0.057295779513082325)]","[0.4, 0.6]","['W3', 0.19980000003333334, [2.3767757344352183]]","['Wp2', -0.09999991666668281, [1.8708160162187168]]"
"['phi plus, i psi plus', 'phi minus, i psi minus']","[(45.0, 18.045836623610466)]","[0.1, 0.9]","['W3', 0.03451111298031482, [0.34838115765453026]]","['Wp2', -0.3781443101141258, [1.445224993076909]]"
"['phi plus, i psi plus', 'phi minus, i psi minus']","[(45.0, 18.045836623610466)]","[0.2, 0.8]","['W3', 0.06902222593786059, [2.620132075203079]]","['Wp2', -0.28158310066396486, [0.17230279763664264]]"
"['phi plus, i psi plus', 'phi minus, i psi minus']","[(45.0, 18.045836623610466)]","[0.3, 0.7]","['W3', 0.10353333890679092, [0.4815218447226268]]","['Wp2', -0.18601156995190987, [0.3222300600989952]]"
"['phi plus, i psi plus', 'phi minus, i psi minus']","[(45.0, 18.045836623610466)]","[0.4, 0.6]","['W3', 0.13804445187572129, [0.9989321241642817]]","['Wp2', -0.09189362372407783, [1.876718562630987]]"
"['phi plus, i psi plus', 'phi minus, i psi minus']","[(45.0, 36.03437746770785)]","[0.1, 0.9]","['W3', 0.020586472167069568, [1.520654110919017]]","['Wp2', -0.31508567547043886, [0.271143359032818]]"
"['phi plus, i psi plus', 'phi minus, i psi minus']","[(45.0, 36.03437746770785)]","[0.2, 0.8]","['W3', 0.04117294433413686, [0.6338264263362625]]","['Wp2', -0.2287714446622162, [0.6179874698649203]]"
"['phi plus, i psi plus', 'phi minus, i psi minus']","[(45.0, 36.03437746770785)]","[0.3, 0.7]","['W3', 0.061759416501205346, [2.688878348123582]]","['Wp2', -0.14646884358538304, [0.7497569131554934]]"
"['phi plus, i psi plus', 'phi minus, i psi minus']","[(45.0, 36.03437746770785)]","[0.4, 0.6]","['W3', 0.08234588866839346, [0.908808015255355]]","['Wp2', -0.0696236035817843, [0.6923977152410302]]"
"['phi plus, i psi plus', 'phi minus, i psi minus']","[(45.0, 54.022918311805235)]","[0.2, 0.8]","['W3', 0.019074795625176395, [2.2743816354628565]]","['Wp2', -0.1485290112912266, [0.5972526181835603]]"
"['phi plus, i psi plus', 'phi minus, i psi minus']","[(45.0, 54.022918311805235)]","[0.3, 0.7]","['W3', 0.028612193438929394, [1.554435910372723]]","['Wp2', -0.08877000014434402, [2.240070139190274]]"
"['phi plus, i psi plus', 'phi minus, i psi minus']","[(45.0, 54.022918311805235)]","[0.4, 0.6]","['W3', 0.038149591250352784, [0.9233304478595254]]","['Wp2', -0.03928133333894884, [0.463609449726821]]"
"['phi plus, i psi plus', 'phi minus, i psi minus']","[(59.99999999999999, 0.057295779513082325)]","[0.4, 0.6]","['W3', 0.04999990000006675, [0.059985693232260884]]","['Wp2', -0.09999993750001365, [0.9684759143939461]]"
"['phi plus, i psi plus', 'phi minus, i psi minus']","[(59.99999999999999, 18.045836623610466)]","[0.4, 0.6]","['W1', 0.05000000000000006, [1.095567257589823]]","['Wp2', -0.09394117724143176, [3.0877836451647287]]"
"['phi plus, i psi plus', 'phi minus, i psi minus']","[(59.99999999999999, 36.03437746770785)]","[0.4, 0.6]","['W3', 0.018666419450385142, [1.3586414282484136]]","['Wp2', -0.07752957627308907, [0.3502971852660556]]"
"['phi plus, i phi minus', 'psi plus, psi minus']","[(29.999999999999996, 0.057295779513082325)]","[0.4, 0.6]","['W2', 0.02161190309240399, [2.5005206541116496]]","['Wp1', -0.02787177752900752, [0.843271740596752]]"
"['phi plus, i phi minus', 'psi plus, psi minus']","[(29.999999999999996, 18.045836623610466)]","[0.4, 0.6]","['W2', 0.03349944048736679, [0.15983663859558708]]","['Wp1', -0.013278918478425002, [1.2485552132414708]]"
"['phi plus, i phi minus', 'psi plus, psi minus']","[(29.999999999999996, 36.03437746770785)]","[0.4, 0.6]","['W1', 0.018666419450385094, [1.5401623983959827]]","['Wp1', -0.03715199590888314, [1.6069742362501096]]"
"['phi plus, i phi minus', 'psi plus, psi minus']","[(29.999999999999996, 36.03437746770785)]","[0.5, 0.5]","['W2', 0.034876007537744655, [1.8152532576334033]]","['Wp1', -0.027365578732835898, [0.8643937437930715]]"
"['phi plus, i phi minus', 'psi plus, psi minus']","[(29.999999999999996, 54.022918311805235)]","[0.5, 0.5]","['W1', 0.03477240930630229, [2.373195049226596]]","['Wp1', -0.027526271894441595, [1.7155095245922054]]"
"['phi plus, i phi minus', 'psi plus, psi minus']","[(45.0, 18.045836623610466)]","[0.1, 0.9]","['W2', 0.022135950725426592, [2.911184657971601]]","['Wp1', -0.09025783742742927, [2.284320931472988]]"
"['phi plus, i phi minus', 'psi plus, psi minus']","[(45.0, 18.045836623610466)]","[0.2, 0.8]","['W2', 0.019676400644818383, [2.555703030050406]]","['Wp1', -0.0277246345047197, [2.6828169608167594]]"
"['phi plus, i phi minus', 'psi plus, psi minus']","[(45.0, 18.045836623610466)]","[0.3, 0.7]","['W2', 0.017216850564216075, [0.3901042185987595]]","['Wp1', -0.012057279936818849, [2.842573092554281]]"
"['phi plus, i phi minus', 'psi plus, psi minus']","[(45.0, 18.045836623610466)]","[0.4, 0.6]","['W2', 0.014757300483613775, [2.0060787132407505]]","['Wp1', -0.04281905968603229, [1.2879435633331884]]"
"['phi plus, i phi minus', 'psi plus, psi minus']","[(45.0, 18.045836623610466)]","[0.5, 0.5]","['W2', 0.012297750403011612, [1.4429692652802222]]","['Wp1', -0.0861617451866557, [2.199853907123419]]"
"['phi plus, i phi minus', 'psi plus, psi minus']","[(45.0, 36.03437746770785)]","[0.1, 0.9]","['W1', 0.02058647217116234, [1.5376370530754868]]","['Wp1', -0.21635082279851978, [1.4937226599028535]]"
"['phi plus, i phi minus', 'psi plus, psi minus']","[(45.0, 36.03437746770785)]","[0.2, 0.8]","['W1', 0.04117294433497204, [0.4378310004901509]]","['Wp1', -0.14255016415444352, [2.372929322023343]]"
"['phi plus, i phi minus', 'psi plus, psi minus']","[(45.0, 36.03437746770785)]","[0.3, 0.7]","['W1', 0.061759416505662315, [1.485966095168697]]","['Wp1', -0.07400675421861966, [1.5169402241249028]]"
"['phi plus, i phi minus', 'psi plus, psi minus']","[(45.0, 36.03437746770785)]","[0.4, 0.6]","['W2', 0.05740074671349682, [1.4499488167753865]]","['Wp1', -0.012103965587843907, [1.1897077664812934]]"
"['phi plus, i phi minus', 'psi plus, psi minus']","[(45.0, 36.03437746770785)]","[0.5, 0.5]","['W2', 0.047833955595497454, [1.5791690375501535]]","['Wp1', -0.03590596184946545, [2.5531575608138524]]"
"['phi plus, i phi minus', 'psi plus, psi minus']","[(45.0, 54.022918311805235)]","[0.2, 0.8]","['W1', 0.019074795625357487, [0.10478001897135207]]","['Wp1', -0.23366316541209392, [1.1790973587005096]]"
"['phi plus, i phi minus', 'psi plus, psi minus']","[(45.0, 54.022918311805235)]","[0.3, 0.7]","['W1', 0.02861219343776648, [2.15893217587702]]","['Wp1', -0.15815399753214535, [2.033699193141316]]"
"['phi plus, i phi minus', 'psi plus, psi minus']","[(45.0, 54.022918311805235)]","[0.4, 0.6]","['W1', 0.038149591254119736, [0.6219121643163004]]","['Wp1', -0.09177997385082913, [1.9927685186490351]]"
"['phi plus, i phi minus', 'psi plus, psi minus']","[(45.0, 54.022918311805235)]","[0.5, 0.5]","['W1', 0.047686989062943295, [0.7773428807115568]]","['Wp1', -0.0361138039117251, [1.7342991604514373]]"
"['phi plus, i phi minus', 'psi plus, psi minus']","[(45.0, 72.01145915590261)]","[0.5, 0.5]","['W1', 0.012220424831879127, [0.7952623853992774]]","['Wp1', -0.08627110005807026, [1.2056041910397053]]"
"['phi plus, i phi minus', 'psi plus, psi minus']","[(59.99999999999999, 0.057295779513082325)]","[0.4, 0.6]","['W2', 0.021611903092064184, [1.410459190782955]]","['Wp1', -0.027871777529009663, [2.6840717483782717]]"
"['phi plus, i phi minus', 'psi plus, psi minus']","[(59.99999999999999, 18.045836623610466)]","[0.4, 0.6]","['W2', 0.03349944048737703, [1.68490924729881]]","['Wp1', -0.013278918478425043, [1.2969095736745437]]"
"['phi plus, i phi minus', 'psi plus, psi minus']","[(59.99999999999999, 36.03437746770785)]","[0.4, 0.6]","['W1', 0.018666419450409602, [0.4142161761967131]]","['Wp1', -0.037151995908882865, [1.8249302516326895]]"
"['phi plus, i phi minus', 'psi plus, psi minus']","[(59.99999999999999, 36.03437746770785)]","[0.5, 0.5]","['W2', 0.03487600753774461, [0.760093379950351]]","['Wp1', -0.02736557873283558, [1.967633016969257]]"
"['phi plus, i phi minus', 'psi plus, psi minus']","[(59.99999999999999, 54.022918311805235)]","[0.5, 0.5]","['W1', 0.03477240936426641, [0.16181510407471833]]","['Wp1', -0.027526271894439555, [1.4657358567591134]]"
"['phi plus, i phi minus', 'psi plus, psi minus']","[(59.99999999999999, 72.01145915590261)]","[0.4, 0.6]","['W3', 0.0500000000000001, [2.734461561879617]]","['Wp1', -0.1327176537737755, [2.507356597358528]]"
"['phi plus, i phi minus', 'phi plus, psi minus']","[(59.99999999999999, 0.057295779513082325)]","[0.4, 0.6]","['W1', 0.049999933333365526, [0.20007791423251506]]","['Wp3', -0.12838812935308702, [1.0393882698662928]]"
"['phi plus, i phi minus', 'phi plus, psi minus']","[(59.99999999999999, 0.057295779513082325)]","[0.5, 0.5]","['W6', 0.1249998750001709, [2.4239919803155745]]","['Wp3', -0.03784690637265439, [1.2966471979904404]]"
"['phi plus, i phi minus', 'phi plus, psi minus']","[(59.99999999999999, 18.045836623610466)]","[0.4, 0.6]","['W1', 0.04369096978825687, [1.4057601153415409]]","['Wp3', -0.11970359061272962, [0.7945880283632468]]"
"['phi plus, i phi minus', 'phi plus, psi minus']","[(59.99999999999999, 18.045836623610466)]","[0.5, 0.5]","['W6', 0.11336567246605063, [0.5664071478340788]]","['Wp3', -0.03311697297833737, [1.075900822178911]]"
"['phi plus, i phi minus', 'phi plus, psi minus']","[(59.99999999999999, 36.03437746770785)]","[0.4, 0.6]","['W1', 0.028004316971037654, [1.4714792857594516]]","['Wp3', -0.09528064136970953, [2.1459488811293603]]"
"['phi plus, i phi minus', 'phi plus, psi minus']","[(59.99999999999999, 36.03437746770785)]","[0.5, 0.5]","['W6', 0.08583302431298136, [1.0117964151724657]]","['Wp3', -0.01981521621487104, [2.1474026942575244]]"
"['phi plus, i phi minus', 'phi plus, psi minus']","[(59.99999999999999, 54.022918311805235)]","[0.4, 0.6]","['W3', 0.050000000000000044, [2.602408571419019]]","['Wp3', -0.060175107939588114, [2.1721846800218265]]"
"['phi plus, i phi minus', 'phi plus, psi minus']","[(59.99999999999999, 72.01145915590261)]","[0.5, 0.5]","['W6', 0.03400297169386301, [1.6421852192173312]]","['Wp2', -0.0338595524172755, [1.13919392290577]]"
"['phi plus, i phi minus', 'phi plus, psi minus']","[(59.99999999999999, 90.0)]","[0.5, 0.5]","['W1', 0.02608901906526001, [0.8857706555744173]]","['Wp2', -0.04653516540850135, [0.3201769716704377]]"
"['phi plus, i phi minus', 'phi minus, psi plus']","[(59.99999999999999, 0.057295779513082325)]","[0.4, 0.6]","['W1', 0.0499999333333655, [2.324203520708795]]","['Wp3', -0.20980751236399717, [0.23097736254985088]]"
"['phi plus, i phi minus', 'phi minus, psi plus']","[(59.99999999999999, 18.045836623610466)]","[0.4, 0.6]","['W1', 0.0436909697881753, [0.6968816387834766]]","['Wp3', -0.19909500071817038, [2.319789552857177]]"
"['phi plus, i phi minus', 'phi minus, psi plus']","[(59.99999999999999, 36.03437746770785)]","[0.4, 0.6]","['W1', 0.028004316975007618, [1.4237084656393049]]","['Wp3', -0.1680114976527874, [2.461748525686387]]"
"['phi plus, i phi minus', 'phi plus, i psi plus']","[(59.99999999999999, 0.057295779513082325)]","[0.4, 0.6]","['W1', 0.049999933333365554, [2.668813011035238]]","['Wp2', -0.12838812935308114, [2.531414874195023]]"
"['phi plus, i phi minus', 'phi plus, i psi plus']","[(59.99999999999999, 0.057295779513082325)]","[0.5, 0.5]","['W1', 0.12499987500008344, [2.332644571591365]]","['Wp2', -0.03784690637257678, [1.7164426120338658]]"
"['phi plus, i phi minus', 'phi plus, i psi plus']","[(59.99999999999999, 18.045836623610466)]","[0.4, 0.6]","['W1', 0.0436909697881753, [2.371252440024645]]","['Wp2', -0.11970359061282138, [2.1807458602285537]]"
"['phi plus, i phi minus', 'phi plus, i psi plus']","[(59.99999999999999, 18.045836623610466)]","[0.5, 0.5]","['W1', 0.11336567246605062, [2.00871013185775]]","['Wp2', -0.033116972978295516, [0.6461281099585778]]"
"['phi plus, i phi minus', 'phi plus, i psi plus']","[(59.99999999999999, 36.03437746770785)]","[0.4, 0.6]","['W1', 0.02800431697104759, [1.0879512527126287]]","['Wp2', -0.09528064136960854, [0.9525280236040296]]"
"['phi plus, i phi minus', 'phi plus, i psi plus']","[(59.99999999999999, 36.03437746770785)]","[0.5, 0.5]","['W3', 0.08583302431298137, [1.7494084556021394]]","['Wp1', -0.019815216214900067, [0.4738169385885684]]"
