0,1,2,3,4
"['phi minus, psi plus', 'phi plus, i psi plus']","[(29.999999999999996, 0.057295779513082325)]","[0.5, 0.5]","['W3', 0.12499987500008325, [0.3339757533390506]]","['Wp2', -0.037846906372684876, [1.8553823722966396]]"
"['phi minus, psi plus', 'phi plus, i psi plus']","[(29.999999999999996, 18.045836623610466)]","[0.5, 0.5]","['W3', 0.1133656724660506, [2.2930144481849597]]","['Wp2', -0.033116972978322584, [1.473344740064824]]"
"['phi minus, psi plus', 'phi plus, i psi plus']","[(29.999999999999996, 36.03437746770785)]","[0.5, 0.5]","['W5', 0.08583302431298134, [2.594935081810269]]","['Wp3', -0.019815216214882508, [1.7508699893878785]]"
"['phi minus, psi plus', 'phi plus, i psi plus']","[(29.999999999999996, 72.01145915590261)]","[0.5, 0.5]","['W5', 0.03400297169389278, [2.3599949082644547]]","['Wp1', -0.03385955241727999, [2.961276578888034]]"
"['phi minus, psi plus', 'phi plus, i psi plus']","[(29.999999999999996, 90.0)]","[0.5, 0.5]","['W3', 0.02608901906525999, [0.3104321780028986]]","['Wp1', -0.04653516540862669, [2.799292189214657]]"
"['phi minus, psi plus', 'phi plus, i phi minus']","[(29.999999999999996, 0.057295779513082325)]","[0.4, 0.6]","['W5', 0.04999993333336994, [2.8251238850049623]]","['Wp1', -0.20980751236401526, [0.8203147009636744]]"
"['phi minus, psi plus', 'phi plus, i phi minus']","[(29.999999999999996, 18.045836623610466)]","[0.4, 0.6]","['W5', 0.04369096978817519, [1.3635714980229785]]","['Wp1', -0.19909500071817082, [2.804401345871127]]"
"['phi minus, psi plus', 'phi plus, i phi minus']","[(29.999999999999996, 36.03437746770785)]","[0.4, 0.6]","['W5', 0.028004316971037564, [1.4881120709819735]]","['Wp1', -0.16801149765278972, [2.8220522060986815]]"
"['phi minus, psi plus', 'psi plus, i psi minus']","[(59.99999999999999, 0.057295779513082325)]","[0.4, 0.6]","['W5', 0.049999933333365484, [1.2289285304356843]]","['Wp1', -0.20980751236123857, [0.8148504855462162]]"
"['phi minus, psi plus', 'psi plus, i psi minus']","[(59.99999999999999, 18.045836623610466)]","[0.4, 0.6]","['W5', 0.043690969788176236, [2.1521123103883286]]","['Wp1', -0.19909500071789077, [1.396291306845486]]"
"['phi minus, psi plus', 'psi plus, i psi minus']","[(59.99999999999999, 36.03437746770785)]","[0.4, 0.6]","['W4', 0.049999999999999975, [2.5318547032315593]]","['Wp1', -0.1680114976526938, [2.056576944481102]]"
"['phi minus, psi plus', 'phi minus, i psi minus']","[(59.99999999999999, 0.057295779513082325)]","[0.4, 0.6]","['W5', 0.0499999333333655, [1.548250828532995]]","['Wp2', -0.12838812935302518, [0.6654072026817618]]"
"['phi minus, psi plus', 'phi minus, i psi minus']","[(59.99999999999999, 18.045836623610466)]","[0.4, 0.6]","['W5', 0.043690969788582605, [2.0855116015543227]]","['Wp2', -0.11970359061281773, [0.3247148171802033]]"
"['phi minus, psi plus', 'phi minus, i psi minus']","[(59.99999999999999, 36.03437746770785)]","[0.4, 0.6]","['W5', 0.02800431697103775, [3.0160879585972715]]","['Wp2', -0.0952806413697081, [1.1591410287726085]]"
"['phi minus, psi plus', 'phi minus, i psi minus']","[(59.99999999999999, 54.022918311805235)]","[0.4, 0.6]","['W3', 0.05000000000000006, [2.1251516777780406]]","['Wp2', -0.060175107939587094, [2.3380156732484663]]"
"['phi minus, psi plus', 'phi minus, i psi minus']","[(59.99999999999999, 0.057295779513082325)]","[0.5, 0.5]","['W4', 0.1249998750000833, [0.15242431703268486]]","['Wp3', -0.037846906372693, [0.46632606730896586]]"
"['phi minus, psi plus', 'phi minus, i psi minus']","[(59.99999999999999, 18.045836623610466)]","[0.5, 0.5]","['W5', 0.11336567246633997, [0.7582374613879886]]","['Wp2', -0.03311697297834079, [1.3979232955762306]]"
"['phi minus, psi plus', 'phi minus, i psi minus']","[(59.99999999999999, 36.03437746770785)]","[0.5, 0.5]","['W4', 0.08583302431298137, [2.511601331446333]]","['Wp3', -0.019815216214886754, [1.6252466988162932]]"
"['phi minus, psi plus', 'phi minus, i psi minus']","[(59.99999999999999, 72.01145915590261)]","[0.5, 0.5]","['W5', 0.03400297169387313, [0.16377987449980397]]","['Wp1', -0.03385955241726739, [2.571972601579511]]"
"['phi minus, psi plus', 'phi minus, i psi minus']","[(59.99999999999999, 90.0)]","[0.5, 0.5]","['W4', 0.026089019065260087, [2.307407323550382]]","['Wp1', -0.04653516540862673, [0.9937598019784503]]"
"['phi plus, i psi plus', 'phi plus, phi minus']","[(59.99999999999999, 0.057295779513082325)]","[0.4, 0.6]","['W3', 0.04999993333336552, [2.909572681173368]]","['Wp2', -0.03278201601753362, [2.272887676460463]]"
"['phi plus, i psi plus', 'phi plus, phi minus']","[(59.99999999999999, 18.045836623610466)]","[0.4, 0.6]","['W3', 0.0436909697881753, [2.661992360439511]]","['Wp2', -0.018624988573968743, [1.3659090316320743]]"
"['phi plus, i psi plus', 'phi plus, phi minus']","[(59.99999999999999, 36.03437746770785)]","[0.4, 0.6]","['W3', 0.028004316971037606, [2.115889253324175]]","['Wp1', -0.04748509142557801, [0.06954688168959891]]"
"['phi plus, i psi plus', 'phi plus, phi minus']","[(59.99999999999999, 0.057295779513082325)]","[0.5, 0.5]","['W1', 0.026089100897030815, [0.7577034778751555]]","['Wp2', -0.09150620998214253, [2.2077754459837133]]"
"['phi plus, i psi plus', 'phi plus, phi minus']","[(59.99999999999999, 18.045836623610466)]","[0.5, 0.5]","['W1', 0.034052483226385, [1.3191249989068867]]","['Wp2', -0.07768030285462335, [1.472394796956628]]"
"['phi plus, i psi plus', 'phi plus, phi minus']","[(59.99999999999999, 36.03437746770785)]","[0.5, 0.5]","['W1', 0.055966216390829215, [0.5760702237936398]]","['Wp2', -0.038279063439222626, [0.7047627533313786]]"
"['phi plus, i psi plus', 'phi plus, phi minus']","[(59.99999999999999, 54.022918311805235)]","[0.5, 0.5]","['W3', 0.055879334823140385, [1.2069577368690758]]","['Wp1', -0.03844005665686337, [2.3730032495027897]]"
"['phi plus, i psi plus', 'phi plus, phi minus']","[(59.99999999999999, 72.01145915590261)]","[0.5, 0.5]","['W3', 0.034002971693863016, [1.6532640421823743]]","['Wp1', -0.0777669643063676, [1.1476031204314445]]"
"['phi plus, i psi plus', 'phi plus, phi minus']","[(59.99999999999999, 90.0)]","[0.5, 0.5]","['W3', 0.02608901906526006, [2.3922749427654697]]","['Wp1', -0.09150635094606502, [1.9549238262199289]]"
"['phi plus, i psi plus', 'psi plus, psi minus']","[(59.99999999999999, 0.057295779513082325)]","[0.4, 0.6]","['W3', 0.049999933333365505, [2.172582635227139]]","['Wp2', -0.04383353611269133, [0.31120351770833793]]"
"['phi plus, i psi plus', 'psi plus, psi minus']","[(59.99999999999999, 18.045836623610466)]","[0.4, 0.6]","['W3', 0.04369096978817574, [2.1662250144365007]]","['Wp2', -0.03462537989170561, [0.27705339135299656]]"
"['phi plus, i psi plus', 'psi plus, psi minus']","[(59.99999999999999, 36.03437746770785)]","[0.4, 0.6]","['W4', 0.049999999999999975, [1.3263904765907861]]","['Wp1', -0.11156069941718712, [1.8990267957238485]]"
"['phi plus, i psi plus', 'phi plus, psi minus']","[(59.99999999999999, 0.057295779513082325)]","[0.4, 0.6]","['W3', 0.05000000000000006, [2.6420459685677247]]","['Wp3', -0.12838812935309782, [2.3828319783741745]]"
"['phi plus, i psi plus', 'phi plus, psi minus']","[(59.99999999999999, 18.045836623610466)]","[0.4, 0.6]","['W3', 0.043690969788356196, [0.8660354748580315]]","['Wp3', -0.11970359061281494, [2.7790255907906007]]"
"['phi plus, i psi plus', 'phi plus, psi minus']","[(59.99999999999999, 36.03437746770785)]","[0.4, 0.6]","['W3', 0.02800431697103785, [2.5155101370914013]]","['Wp3', -0.09528064136971783, [2.2352041505059836]]"
"['phi plus, i psi plus', 'phi plus, psi minus']","[(59.99999999999999, 72.01145915590261)]","[0.4, 0.6]","['W1', 0.05000000000000006, [0.13338390615630044]]","['Wp1', -0.043019309387200944, [2.24643188667941]]"
"['phi plus, i psi plus', 'phi plus, psi minus']","[(59.99999999999999, 0.057295779513082325)]","[0.5, 0.5]","['W1', 0.125, [3.0531312035434905]]","['Wp3', -0.03784690637267808, [1.2045570070861795]]"
"['phi plus, i psi plus', 'phi plus, psi minus']","[(59.99999999999999, 18.045836623610466)]","[0.5, 0.5]","['W6', 0.11336567246605064, [1.7010188635354353]]","['Wp2', -0.03311697297834085, [0.2626973554459876]]"
"['phi plus, i psi plus', 'phi plus, psi minus']","[(59.99999999999999, 36.03437746770785)]","[0.5, 0.5]","['W6', 0.08583302431298137, [2.346419609945385]]","['Wp2', -0.01981521621489348, [0.41323639919566046]]"
"['phi plus, i psi plus', 'phi plus, psi minus']","[(59.99999999999999, 72.01145915590261)]","[0.5, 0.5]","['W3', 0.03400297169386304, [1.0688991443866867]]","['Wp1', -0.03385955241608106, [1.2814609979051692]]"
"['phi plus, i psi plus', 'phi plus, psi minus']","[(59.99999999999999, 90.0)]","[0.5, 0.5]","['W6', 0.026089019065260025, [0.4647714996821959]]","['Wp1', -0.04653516540862131, [1.3103337608517838]]"
"['phi plus, i psi plus', 'phi minus, psi plus']","[(29.999999999999996, 0.057295779513082325)]","[0.4, 0.6]","['W3', 0.049999933333365415, [0.030583239314898224]]","['Wp3', -0.12838812935301544, [2.1208581671149354]]"
"['phi plus, i psi plus', 'phi minus, psi plus']","[(29.999999999999996, 18.045836623610466)]","[0.4, 0.6]","['W3', 0.04369096978817579, [2.1859922547384674]]","['Wp3', -0.1197035906128063, [3.1300446831436917]]"
"['phi plus, i psi plus', 'phi minus, psi plus']","[(29.999999999999996, 36.03437746770785)]","[0.4, 0.6]","['W3', 0.028004316971039805, [0.7503065406681316]]","['Wp3', -0.09528064136972494, [1.9026354745307532]]"
"['phi plus, i psi plus', 'phi minus, psi plus']","[(29.999999999999996, 0.057295779513082325)]","[0.5, 0.5]","['W3', 0.12499987500008325, [0.9605677936121898]]","['Wp3', -0.03784690637259151, [1.3436753428996437]]"
"['phi plus, i psi plus', 'phi minus, psi plus']","[(29.999999999999996, 18.045836623610466)]","[0.5, 0.5]","['W3', 0.11336567246605055, [0.0738458727993496]]","['Wp3', -0.03311697297834132, [0.7779562787862581]]"
"['phi plus, i psi plus', 'phi minus, psi plus']","[(29.999999999999996, 36.03437746770785)]","[0.5, 0.5]","['W3', 0.08583302431298148, [1.5638056321321898]]","['Wp2', -0.0198152162148975, [0.04959316347794419]]"
"['phi plus, i psi plus', 'phi minus, psi plus']","[(29.999999999999996, 72.01145915590261)]","[0.5, 0.5]","['W3', 0.034002971693862974, [0.7644837426068052]]","['Wp1', -0.03385955241728, [2.0271363139747236]]"
"['phi plus, i psi plus', 'phi minus, psi plus']","[(29.999999999999996, 90.0)]","[0.5, 0.5]","['W3', 0.02608901906526004, [2.355406860490654]]","['Wp1', -0.04653516540862676, [0.060890510992004786]]"
"['phi plus, i psi plus', 'phi plus, i phi minus']","[(59.99999999999999, 0.057295779513082325)]","[0.4, 0.6]","['W3', 0.04999993333336777, [2.183490998149981]]","['Wp1', -0.12838812823001955, [1.0109574858851595]]"
"['phi plus, i psi plus', 'phi plus, i phi minus']","[(59.99999999999999, 18.045836623610466)]","[0.4, 0.6]","['W3', 0.04369096978817539, [0.5144255893424878]]","['Wp1', -0.11970359061281963, [2.5083433992608857]]"
"['phi plus, i psi plus', 'phi plus, i phi minus']","[(59.99999999999999, 36.03437746770785)]","[0.4, 0.6]","['W3', 0.028004316971037807, [0.4571981999716811]]","['Wp1', -0.09528064136970409, [0.1766380952279175]]"
"['phi plus, i psi plus', 'phi plus, i phi minus']","[(59.99999999999999, 0.057295779513082325)]","[0.5, 0.5]","['W1', 0.12499987500008516, [1.1645012483090265]]","['Wp2', -0.03784690637269218, [2.4554906032611]]"
"['phi plus, i psi plus', 'phi plus, i phi minus']","[(59.99999999999999, 18.045836623610466)]","[0.5, 0.5]","['W1', 0.11336567246605067, [1.6839351670374796]]","['Wp1', -0.03311697297833861, [2.5634622434093264]]"
"['phi plus, i psi plus', 'phi plus, i phi minus']","[(59.99999999999999, 36.03437746770785)]","[0.5, 0.5]","['W3', 0.08583302431298134, [2.049629671893912]]","['Wp1', -0.019815216214886577, [2.2551932519170648]]"
"['phi plus, i psi plus', 'phi plus, i phi minus']","[(59.99999999999999, 72.01145915590261)]","[0.5, 0.5]","['W3', 0.03400297169386301, [2.162625996209792]]","['Wp3', -0.033859552417205674, [0.8543468154667476]]"
"['phi plus, i psi plus', 'phi plus, i phi minus']","[(59.99999999999999, 90.0)]","[0.5, 0.5]","['W1', 0.02608901906526001, [0.3859156931626627]]","['Wp3', -0.04653516540859385, [0.3207129999900019]]"
"['phi plus, i psi plus', 'psi plus, i psi minus']","[(59.99999999999999, 0.057295779513082325)]","[0.4, 0.6]","['W3', 0.0499999333333655, [2.9425956793772254]]","['Wp1', -0.20980751193720173, [0.7691083096868188]]"
"['phi plus, i psi plus', 'psi plus, i psi minus']","[(59.99999999999999, 18.045836623610466)]","[0.4, 0.6]","['W4', 0.04999999999999995, [1.125962163376503]]","['Wp1', -0.19909500071814507, [1.9736468893346324]]"
"['phi plus, i psi plus', 'psi plus, i psi minus']","[(59.99999999999999, 36.03437746770785)]","[0.4, 0.6]","['W4', 0.049999999999999975, [2.1509512532563617]]","['Wp1', -0.16801149765274265, [0.32238484410650886]]"
"['phi plus, i psi plus', 'psi plus, i psi minus']","[(59.99999999999999, 54.022918311805235)]","[0.4, 0.6]","['W4', 0.04999999999999992, [1.0761487943930204]]","['Wp1', -0.11931071910126688, [2.220351467448226]]"
"['phi plus, i psi plus', 'phi minus, i psi minus']","[(45.0, 0.057295779513082325)]","[0.1, 0.9]","['W3', 0.04995013815568486, [0.10036738049217356]]","['Wp2', -0.39999977777779677, [1.323433120121528]]"
"['phi plus, i psi plus', 'phi minus, i psi minus']","[(45.0, 18.045836623610466)]","[0.1, 0.9]","['W3', 0.03451111296895672, [0.28090079797206463]]","['Wp2', -0.37814431011412597, [1.5558167576034772]]"
"['phi plus, i psi plus', 'phi minus, i psi minus']","[(45.0, 36.03437746770785)]","[0.1, 0.9]","['W3', 0.020586472167270484, [0.1692948391106623]]","['Wp2', -0.31508567547044175, [0.03087802403500798]]"
"['phi plus, i psi plus', 'phi minus, i psi minus']","[(45.0, 0.057295779513082325)]","[0.2, 0.8]","['W3', 0.09990008988695498, [0.3410527363502565]]","['Wp2', -0.29999981250001717, [1.1036641987597882]]"
"['phi plus, i psi plus', 'phi minus, i psi minus']","[(45.0, 18.045836623610466)]","[0.2, 0.8]","['W3', 0.0690222259378607, [1.1692657108953988]]","['Wp2', -0.281583100663965, [0.5572714798439037]]"
"['phi plus, i psi plus', 'phi minus, i psi minus']","[(45.0, 36.03437746770785)]","[0.2, 0.8]","['W3', 0.04117294433413723, [0.14122275413513027]]","['Wp2', -0.22877144466221577, [0.26345996562787877]]"
"['phi plus, i psi plus', 'phi minus, i psi minus']","[(45.0, 54.022918311805235)]","[0.2, 0.8]","['W3', 0.019074795625176402, [2.009079314268666]]","['Wp2', -0.14852901129121887, [0.27547717279058953]]"
"['phi plus, i psi plus', 'phi minus, i psi minus']","[(45.0, 0.057295779513082325)]","[0.3, 0.7]","['W3', 0.14985000010846722, [0.1710273611390008]]","['Wp2', -0.1999998571428137, [1.908249475493241]]"
"['phi plus, i psi plus', 'phi minus, i psi minus']","[(45.0, 18.045836623610466)]","[0.3, 0.7]","['W3', 0.10353333890679252, [0.025518541461676925]]","['Wp2', -0.1860115699519142, [2.264212925666954]]"
"['phi plus, i psi plus', 'phi minus, i psi minus']","[(45.0, 36.03437746770785)]","[0.3, 0.7]","['W3', 0.061759416501205526, [1.1850795421140612]]","['Wp2', -0.14646884358538315, [1.0427730620211944]]"
"['phi plus, i psi plus', 'phi minus, i psi minus']","[(45.0, 54.022918311805235)]","[0.3, 0.7]","['W3', 0.028612193437764593, [0.27910564943147453]]","['Wp2', -0.08877000014434455, [1.3216371115568275]]"
"['phi plus, i psi plus', 'phi minus, i psi minus']","[(29.999999999999996, 0.057295779513082325)]","[0.4, 0.6]","['W3', 0.049999900000066634, [1.7296495245150205]]","['Wp2', -0.09999993750001315, [0.07604284920209746]]"
"['phi plus, i psi plus', 'phi minus, i psi minus']","[(29.999999999999996, 18.045836623610466)]","[0.4, 0.6]","['W3', 0.04069253797284048, [0.671479467739628]]","['Wp2', -0.09394117724143455, [0.4006205739658877]]"
"['phi plus, i psi plus', 'phi minus, i psi minus']","[(29.999999999999996, 36.03437746770785)]","[0.4, 0.6]","['W3', 0.018666419450436525, [0.39405507668086653]]","['Wp2', -0.07752957627308872, [2.6549294195965945]]"
"['phi plus, i psi plus', 'phi minus, i psi minus']","[(45.0, 0.057295779513082325)]","[0.4, 0.6]","['W3', 0.19980000013251403, [0.1421309326422369]]","['Wp2', -0.09999991666668263, [0.54292849]]"
"['phi plus, i psi plus', 'phi minus, i psi minus']","[(45.0, 18.045836623610466)]","[0.4, 0.6]","['W3', 0.13804445187801123, [0.7625107707940466]]","['Wp2', -0.09189362372408069, [1.6811240193131731]]"
"['phi plus, i psi plus', 'phi minus, i psi minus']","[(45.0, 36.03437746770785)]","[0.4, 0.6]","['W3', 0.08234588866827372, [1.103828259887718]]","['Wp2', -0.06962360358178432, [1.755555040802088]]"
"['phi plus, i psi plus', 'phi minus, i psi minus']","[(45.0, 54.022918311805235)]","[0.4, 0.6]","['W3', 0.0381495912503528, [0.8203335913872607]]","['Wp2', -0.03928133333891089, [0.2022886901793676]]"
"['phi plus, i psi plus', 'phi minus, i psi minus']","[(59.99999999999999, 0.057295779513082325)]","[0.4, 0.6]","['W3', 0.04999990000006675, [1.3695227334228146]]","['Wp2', -0.09999993750001246, [0.5717110244964491]]"
"['phi plus, i psi plus', 'phi minus, i psi minus']","[(59.99999999999999, 18.045836623610466)]","[0.4, 0.6]","['W3', 0.04069253802061351, [0.504001050269405]]","['Wp2', -0.09394117724143614, [0.13841441454307252]]"
"['phi plus, i psi plus', 'phi minus, i psi minus']","[(59.99999999999999, 36.03437746770785)]","[0.4, 0.6]","['W3', 0.018666419450385212, [0.180171315445881]]","['Wp2', -0.0775295762730869, [1.7648848353637694]]"
"['phi plus, i phi minus', 'psi plus, psi minus']","[(45.0, 18.045836623610466)]","[0.1, 0.9]","['W2', 0.022135950725421207, [2.642638102038138]]","['Wp1', -0.09025783742743763, [1.965534827669637]]"
"['phi plus, i phi minus', 'psi plus, psi minus']","[(45.0, 36.03437746770785)]","[0.1, 0.9]","['W1', 0.02058647216706897, [1.0253065330513347]]","['Wp1', -0.2163508227985197, [3.001216133789212]]"
"['phi plus, i phi minus', 'psi plus, psi minus']","[(45.0, 18.045836623610466)]","[0.2, 0.8]","['W2', 0.019676400644818487, [0.4661420948153273]]","['Wp1', -0.027724634504719695, [1.6658445291492554]]"
"['phi plus, i phi minus', 'psi plus, psi minus']","[(45.0, 36.03437746770785)]","[0.2, 0.8]","['W1', 0.04117294433413687, [2.290616761328165]]","['Wp1', -0.14255016415444355, [1.9390443367653825]]"
"['phi plus, i phi minus', 'psi plus, psi minus']","[(45.0, 54.022918311805235)]","[0.2, 0.8]","['W1', 0.0190747956251764, [1.2971951261319672]]","['Wp1', -0.23366316541209203, [1.1785535786065462]]"
"['phi plus, i phi minus', 'psi plus, psi minus']","[(45.0, 18.045836623610466)]","[0.3, 0.7]","['W2', 0.017216850564216082, [1.8257199259826864]]","['Wp1', -0.012057279936819005, [1.4741305629356347]]"
"['phi plus, i phi minus', 'psi plus, psi minus']","[(45.0, 36.03437746770785)]","[0.3, 0.7]","['W1', 0.06175941652227532, [0.9253256799637489]]","['Wp1', -0.07400675421861974, [2.2765212382494577]]"
"['phi plus, i phi minus', 'psi plus, psi minus']","[(45.0, 54.022918311805235)]","[0.3, 0.7]","['W1', 0.028612193437771855, [2.136642230989719]]","['Wp1', -0.15815399753215514, [3.1216714042647036]]"
"['phi plus, i phi minus', 'psi plus, psi minus']","[(29.999999999999996, 0.057295779513082325)]","[0.4, 0.6]","['W2', 0.021611903097321975, [2.661429483452489]]","['Wp1', -0.02787177752900972, [1.6746740578102597]]"
"['phi plus, i phi minus', 'psi plus, psi minus']","[(29.999999999999996, 18.045836623610466)]","[0.4, 0.6]","['W2', 0.03349944048736994, [1.783379209884489]]","['Wp1', -0.013278918478424988, [1.3072216439307769]]"
"['phi plus, i phi minus', 'psi plus, psi minus']","[(29.999999999999996, 36.03437746770785)]","[0.4, 0.6]","['W1', 0.018666419450385066, [2.5759653547411228]]","['Wp1', -0.03715199590888245, [1.4588465946782758]]"
"['phi plus, i phi minus', 'psi plus, psi minus']","[(45.0, 18.045836623610466)]","[0.4, 0.6]","['W2', 0.014757300483613794, [2.940097348561559]]","['Wp1', -0.04281905968602354, [1.0457450056107696]]"
"['phi plus, i phi minus', 'psi plus, psi minus']","[(45.0, 36.03437746770785)]","[0.4, 0.6]","['W2', 0.057400746713496716, [0.9188751682601988]]","['Wp1', -0.012103965587843893, [1.9320262985948458]]"
"['phi plus, i phi minus', 'psi plus, psi minus']","[(45.0, 54.022918311805235)]","[0.4, 0.6]","['W1', 0.038149591250352805, [1.8579688968046681]]","['Wp1', -0.09177997385082919, [2.708086319971769]]"
"['phi plus, i phi minus', 'psi plus, psi minus']","[(59.99999999999999, 0.057295779513082325)]","[0.4, 0.6]","['W2', 0.02161190309295073, [0.3160691677138417]]","['Wp1', -0.027871777529009774, [2.0613947100727925]]"
"['phi plus, i phi minus', 'psi plus, psi minus']","[(59.99999999999999, 18.045836623610466)]","[0.4, 0.6]","['W3', 0.05000000000000007, [2.849532811182814]]","['Wp1', -0.013278918478424447, [0.47722053015189964]]"
"['phi plus, i phi minus', 'psi plus, psi minus']","[(59.99999999999999, 36.03437746770785)]","[0.4, 0.6]","['W1', 0.01866641945038512, [1.4107672306762746]]","['Wp1', -0.037151995908882796, [2.374242945078411]]"
"['phi plus, i phi minus', 'psi plus, psi minus']","[(29.999999999999996, 0.057295779513082325)]","[0.5, 0.5]","['W1', 0.12499981250020306, [1.3230814315609811]]","['Wp1', -0.08071877214639975, [0.029433556720672122]]"
"['phi plus, i phi minus', 'psi plus, psi minus']","[(29.999999999999996, 36.03437746770785)]","[0.5, 0.5]","['W2', 0.03487600753777017, [1.5573324583240655]]","['Wp1', -0.027365578732835842, [0.9076702798568631]]"
"['phi plus, i phi minus', 'psi plus, psi minus']","[(29.999999999999996, 54.022918311805235)]","[0.5, 0.5]","['W1', 0.03477240930630219, [0.3858364768350581]]","['Wp1', -0.0275262718944421, [2.364478605903693]]"
"['phi plus, i phi minus', 'psi plus, psi minus']","[(45.0, 18.045836623610466)]","[0.5, 0.5]","['W2', 0.012297750403011521, [1.7762074329243729]]","['Wp1', -0.08616174518665573, [2.802320541960787]]"
"['phi plus, i phi minus', 'psi plus, psi minus']","[(45.0, 36.03437746770785)]","[0.5, 0.5]","['W2', 0.04783395559458062, [2.145153321336671]]","['Wp1', -0.03590596184946541, [1.3265748373538218]]"
"['phi plus, i phi minus', 'psi plus, psi minus']","[(45.0, 54.022918311805235)]","[0.5, 0.5]","['W1', 0.0476869890660512, [2.024852598537296]]","['Wp1', -0.036113803911725015, [1.8390007430959363]]"
"['phi plus, i phi minus', 'psi plus, psi minus']","[(45.0, 72.01145915590261)]","[0.5, 0.5]","['W1', 0.012220424831878449, [0.8718575094541718]]","['Wp1', -0.08627110005807027, [2.4198968680510187]]"
"['phi plus, i phi minus', 'psi plus, psi minus']","[(59.99999999999999, 18.045836623610466)]","[0.5, 0.5]","['W1', 0.10814362755810475, [0.6397485035491226]]","['Wp1', -0.06682572369554096, [0.1449460250719495]]"
"['phi plus, i phi minus', 'psi plus, psi minus']","[(59.99999999999999, 36.03437746770785)]","[0.5, 0.5]","['W1', 0.07154365276880878, [1.0146804848309263]]","['Wp1', -0.027365578732835925, [0.7748768389430929]]"
"['phi plus, i phi minus', 'psi plus, psi minus']","[(59.99999999999999, 54.022918311805235)]","[0.5, 0.5]","['W1', 0.03477240930630218, [0.0875928329401356]]","['Wp1', -0.02752627189444134, [2.0899157028008366]]"
"['phi plus, i phi minus', 'phi plus, psi minus']","[(59.99999999999999, 0.057295779513082325)]","[0.4, 0.6]","['W1', 0.049999933333365526, [0.9624576273513541]]","['Wp3', -0.1283881293530665, [1.9801864532188944]]"
"['phi plus, i phi minus', 'phi plus, psi minus']","[(59.99999999999999, 18.045836623610466)]","[0.4, 0.6]","['W1', 0.04369096978817533, [0.49986803199625673]]","['Wp3', -0.11970359061281169, [1.9210720188961767]]"
"['phi plus, i phi minus', 'phi plus, psi minus']","[(59.99999999999999, 36.03437746770785)]","[0.4, 0.6]","['W3', 0.05000000000000006, [2.4616854205333842]]","['Wp3', -0.0952806413697169, [0.9923879934125632]]"
"['phi plus, i phi minus', 'phi plus, psi minus']","[(59.99999999999999, 0.057295779513082325)]","[0.5, 0.5]","['W1', 0.1249998750000833, [1.3418532776398246]]","['Wp3', -0.037846906372521194, [0.22792820898833058]]"
"['phi plus, i phi minus', 'phi plus, psi minus']","[(59.99999999999999, 18.045836623610466)]","[0.5, 0.5]","['W6', 0.11336567246643553, [3.094219307699213]]","['Wp3', -0.033116972978341104, [2.6901021392347726]]"
"['phi plus, i phi minus', 'phi plus, psi minus']","[(59.99999999999999, 36.03437746770785)]","[0.5, 0.5]","['W6', 0.08583302431298137, [1.3438261517131451]]","['Wp1', -0.01981521621489464, [1.4910995140476166]]"
"['phi plus, i phi minus', 'phi plus, psi minus']","[(59.99999999999999, 72.01145915590261)]","[0.5, 0.5]","['W6', 0.03400297169388235, [1.0497914038291265]]","['Wp2', -0.03385955241711058, [2.6072099054451465]]"
"['phi plus, i phi minus', 'phi plus, psi minus']","[(59.99999999999999, 90.0)]","[0.5, 0.5]","['W1', 0.026089019065259997, [1.4590626482829507]]","['Wp2', -0.04653516540858111, [2.5422068944163265]]"
"['phi plus, i phi minus', 'phi minus, psi plus']","[(59.99999999999999, 0.057295779513082325)]","[0.4, 0.6]","['W1', 0.0499999333333655, [3.023284223222381]]","['Wp3', -0.20980751236401513, [2.4887887212927073]]"
"['phi plus, i phi minus', 'phi minus, psi plus']","[(59.99999999999999, 18.045836623610466)]","[0.4, 0.6]","['W1', 0.04369096978817533, [1.5318029833802465]]","['Wp3', -0.19909500071814917, [2.880455950667249]]"
"['phi plus, i phi minus', 'phi minus, psi plus']","[(59.99999999999999, 36.03437746770785)]","[0.4, 0.6]","['W1', 0.02800431697203673, [0.7424353945028771]]","['Wp3', -0.16801149765278894, [2.810039641924206]]"
"['phi plus, i phi minus', 'phi plus, i psi plus']","[(59.99999999999999, 0.057295779513082325)]","[0.4, 0.6]","['W1', 0.04999993333338443, [1.7589440277580173]]","['Wp2', -0.12838812935307178, [0.959541070818253]]"
"['phi plus, i phi minus', 'phi plus, i psi plus']","[(59.99999999999999, 18.045836623610466)]","[0.4, 0.6]","['W1', 0.04369096978817549, [2.8328800078760916]]","['Wp2', -0.11970359061282035, [0.8774697860101994]]"
"['phi plus, i phi minus', 'phi plus, i psi plus']","[(59.99999999999999, 36.03437746770785)]","[0.4, 0.6]","['W1', 0.02800431697103764, [0.8687475537489111]]","['Wp2', -0.09528064136972314, [1.0563765953913253]]"
"['phi plus, i phi minus', 'phi plus, i psi plus']","[(59.99999999999999, 0.057295779513082325)]","[0.5, 0.5]","['W1', 0.12499987500008336, [0.9038322573664367]]","['Wp2', -0.037846906372570426, [0.06924587470965415]]"
"['phi plus, i phi minus', 'phi plus, i psi plus']","[(59.99999999999999, 18.045836623610466)]","[0.5, 0.5]","['W3', 0.11336567246605064, [0.5887390967787823]]","['Wp1', -0.03311697297833875, [0.8820723081800772]]"
