0,1,2,3,4
"['phi plus, psi minus', 'phi plus, i psi plus']","[(59.99999999999999, 0.057295779513082325)]","[0.4, 0.6]","['W6', 0.0499999333333655, [0.7973452484021087]]","['Wp2', -0.12838812935308058, [0.001546722100836589]]"
"['phi plus, psi minus', 'phi plus, i psi plus']","[(59.99999999999999, 0.057295779513082325)]","[0.5, 0.5]","['W3', 0.1249998750000833, [2.748295781776522]]","['Wp3', -0.03784690637269275, [1.7147639639062238]]"
"['phi plus, psi minus', 'phi plus, i psi plus']","[(59.99999999999999, 18.045836623610466)]","[0.4, 0.6]","['W6', 0.04369096978818598, [0.916003349045806]]","['Wp2', -0.11970359061281391, [1.0752465398761328]]"
"['phi plus, psi minus', 'phi plus, i psi plus']","[(59.99999999999999, 18.045836623610466)]","[0.5, 0.5]","['W6', 0.11336567247705279, [0.18439577618387237]]","['Wp3', -0.0331169729783414, [2.0203945539667254]]"
"['phi plus, psi minus', 'phi plus, i psi plus']","[(59.99999999999999, 36.03437746770785)]","[0.4, 0.6]","['W6', 0.028004316971037807, [1.6991018447815618]]","['Wp2', -0.09528064136972497, [1.3135680015751194]]"
"['phi plus, psi minus', 'phi plus, i psi plus']","[(59.99999999999999, 36.03437746770785)]","[0.5, 0.5]","['W6', 0.08583302431298137, [2.3563602727586863]]","['Wp3', -0.019815216214898127, [1.4803975363620483]]"
"['phi plus, psi minus', 'phi plus, i psi plus']","[(59.99999999999999, 54.022918311805235)]","[0.5, 0.5]","['W3', 0.055879334823140364, [2.2136442404045753]]","['Wp2', -0.0007997722662489689, [1.786050846841685]]"
"['phi plus, psi minus', 'phi plus, i psi plus']","[(59.99999999999999, 72.01145915590261)]","[0.5, 0.5]","['W3', 0.03400297169386302, [2.6717285277509957]]","['Wp1', -0.03385955241727399, [1.8079034031549845]]"
"['phi plus, psi minus', 'phi plus, i psi plus']","[(59.99999999999999, 90.0)]","[0.4, 0.6]","['W4', 0.05000000000000006, [0.6977394905577194]]","['Wp1', -0.054043492037687074, [2.9524086285741364]]"
"['phi plus, psi minus', 'phi plus, i psi plus']","[(59.99999999999999, 90.0)]","[0.5, 0.5]","['W6', 0.026089019065262592, [1.3628759695049344]]","['Wp1', -0.04653516540861739, [0.9149837080768104]]"
"['phi plus, psi minus', 'phi plus, i phi minus']","[(59.99999999999999, 0.057295779513082325)]","[0.4, 0.6]","['W6', 0.04999993333336558, [1.0068797922845556]]","['Wp1', -0.1283881292682092, [0.6679807869374764]]"
"['phi plus, psi minus', 'phi plus, i phi minus']","[(59.99999999999999, 0.057295779513082325)]","[0.5, 0.5]","['W6', 0.12499987500050264, [1.949369303995718]]","['Wp3', -0.03784690637266828, [3.000855865581208]]"
"['phi plus, psi minus', 'phi plus, i phi minus']","[(59.99999999999999, 18.045836623610466)]","[0.4, 0.6]","['W6', 0.0436909697881753, [1.363544624387707]]","['Wp1', -0.11970359061279803, [0.18891648382545184]]"
"['phi plus, psi minus', 'phi plus, i phi minus']","[(59.99999999999999, 18.045836623610466)]","[0.5, 0.5]","['W6', 0.1133656724660506, [0.854193409497612]]","['Wp3', -0.033116972978336025, [0.3009572419234306]]"
"['phi plus, psi minus', 'phi plus, i phi minus']","[(59.99999999999999, 36.03437746770785)]","[0.4, 0.6]","['W6', 0.02800431697103762, [0.24130720389095553]]","['Wp1', -0.09528064136971662, [2.293734893758114]]"
"['phi plus, psi minus', 'phi plus, i phi minus']","[(59.99999999999999, 36.03437746770785)]","[0.5, 0.5]","['W6', 0.08583302431298137, [0.26794680730272885]]","['Wp3', -0.019815216214850405, [2.793101291932374]]"
"['phi plus, psi minus', 'phi plus, i phi minus']","[(59.99999999999999, 54.022918311805235)]","[0.5, 0.5]","['W1', 0.055879334823154464, [0.04830919607752996]]","['Wp3', -0.0007997722661841067, [1.0163364941613229]]"
"['phi plus, psi minus', 'phi plus, i phi minus']","[(59.99999999999999, 72.01145915590261)]","[0.5, 0.5]","['W6', 0.03400297169386304, [0.5608600769702878]]","['Wp2', -0.03385955241726511, [0.738992536560595]]"
"['phi plus, psi minus', 'phi plus, i phi minus']","[(59.99999999999999, 90.0)]","[0.5, 0.5]","['W1', 0.02608901906525997, [1.2880697626702573]]","['Wp2', -0.04653516540838732, [2.365453677013784]]"
"['phi plus, psi minus', 'psi plus, i psi minus']","[(14.999999999999998, 0.057295779513082325)]","[0.5, 0.5]","['W2', 0.03349361556025482, [1.9807637143691317]]","['Wp3', -0.0023924616849982233, [0.54048176867005]]"
"['phi plus, psi minus', 'psi plus, i psi minus']","[(14.999999999999998, 18.045836623610466)]","[0.5, 0.5]","['W2', 0.03030136780934095, [1.9448158490206313]]","['Wp3', -0.0019675143256865923, [0.30523500296964795]]"
"['phi plus, psi minus', 'psi plus, i psi minus']","[(14.999999999999998, 36.03437746770785)]","[0.5, 0.5]","['W2', 0.022177271044443544, [2.215267115742608]]","['Wp3', -0.0008529363851983579, [1.9365919377052583]]"
"['phi plus, psi minus', 'psi plus, i psi minus']","[(14.999999999999998, 54.022918311805235)]","[0.5, 0.5]","['W2', 0.012503471679976216, [1.923600392682868]]","['Wp2', -0.006881246155473437, [1.966538457600867]]"
"['phi plus, psi minus', 'psi plus, i psi minus']","[(29.999999999999996, 0.057295779513082325)]","[0.4, 0.6]","['W6', 0.04999993333336545, [1.7531410599333828]]","['Wp1', -0.12838812907958497, [0.05325583483923752]]"
"['phi plus, psi minus', 'psi plus, i psi minus']","[(29.999999999999996, 0.057295779513082325)]","[0.5, 0.5]","['W6', 0.12499987500008328, [2.903141430736661]]","['Wp3', -0.03784690637226569, [1.5842455314093387]]"
"['phi plus, psi minus', 'psi plus, i psi minus']","[(29.999999999999996, 18.045836623610466)]","[0.4, 0.6]","['W6', 0.0436909697881752, [1.8146053584969957]]","['Wp1', -0.11970359061277505, [1.0123477918090504]]"
"['phi plus, psi minus', 'psi plus, i psi minus']","[(29.999999999999996, 18.045836623610466)]","[0.5, 0.5]","['W2', 0.11336567246605053, [0.03953057287502017]]","['Wp1', -0.03311697297819907, [1.1217346198925207]]"
"['phi plus, psi minus', 'psi plus, i psi minus']","[(29.999999999999996, 36.03437746770785)]","[0.4, 0.6]","['W6', 0.028004316971037654, [1.0730974146560062]]","['Wp1', -0.09528064136971, [0.8031161162090525]]"
"['phi plus, psi minus', 'psi plus, i psi minus']","[(29.999999999999996, 36.03437746770785)]","[0.5, 0.5]","['W2', 0.08583302431298129, [2.6044575003713217]]","['Wp3', -0.01981521621489877, [1.2894578042381064]]"
"['phi plus, psi minus', 'psi plus, i psi minus']","[(29.999999999999996, 54.022918311805235)]","[0.5, 0.5]","['W2', 0.05587933482314031, [1.2892891268766116]]","['Wp3', -0.0007997722662574508, [1.4625281860266035]]"
"['phi plus, psi minus', 'psi plus, i psi minus']","[(29.999999999999996, 72.01145915590261)]","[0.4, 0.6]","['W4', 0.049999999999999975, [0.6366487222367715]]","['Wp2', -0.04301930938790144, [2.665062894081336]]"
"['phi plus, psi minus', 'psi plus, i psi minus']","[(29.999999999999996, 72.01145915590261)]","[0.5, 0.5]","['W6', 0.03400297169386297, [0.10641152740877492]]","['Wp2', -0.03385955241705683, [2.4229397852842034]]"
"['phi plus, psi minus', 'psi plus, i psi minus']","[(29.999999999999996, 90.0)]","[0.5, 0.5]","['W2', 0.026089019065260052, [3.08434882697894]]","['Wp2', -0.04653516540844281, [1.6410899203674947]]"
"['phi plus, psi minus', 'phi minus, i psi minus']","[(14.999999999999998, 0.057295779513082325)]","[0.5, 0.5]","['W4', 0.03349361556025483, [0.055701058730352096]]","['Wp2', -0.0023924616853749792, [1.1898797106970795]]"
"['phi plus, psi minus', 'phi minus, i psi minus']","[(14.999999999999998, 18.045836623610466)]","[0.5, 0.5]","['W4', 0.030301367809340937, [2.356170207709734]]","['Wp2', -0.001967514325665858, [0.4093705466193349]]"
"['phi plus, psi minus', 'phi minus, i psi minus']","[(14.999999999999998, 36.03437746770785)]","[0.5, 0.5]","['W4', 0.02217727104444358, [0.5108158890244934]]","['Wp3', -0.0008529363852822668, [0.6859388317447093]]"
"['phi plus, psi minus', 'phi minus, i psi minus']","[(14.999999999999998, 54.022918311805235)]","[0.5, 0.5]","['W6', 0.012503471679976235, [1.028411838938539]]","['Wp1', -0.006881246155612015, [1.2900744755319788]]"
"['phi plus, psi minus', 'phi minus, i psi minus']","[(29.999999999999996, 0.057295779513082325)]","[0.4, 0.6]","['W6', 0.04999993333336547, [1.0746006258646361]]","['Wp2', -0.1283881293530864, [0.1443617625344094]]"
"['phi plus, psi minus', 'phi minus, i psi minus']","[(29.999999999999996, 0.057295779513082325)]","[0.5, 0.5]","['W6', 0.12499987500008324, [0.7180312630619667]]","['Wp2', -0.03784690637267658, [2.4193828315177672]]"
"['phi plus, psi minus', 'phi minus, i psi minus']","[(29.999999999999996, 18.045836623610466)]","[0.4, 0.6]","['W6', 0.0436909697881752, [1.0085951617909907]]","['Wp2', -0.11970359061251577, [2.6720496426561984]]"
"['phi plus, psi minus', 'phi minus, i psi minus']","[(29.999999999999996, 18.045836623610466)]","[0.5, 0.5]","['W6', 0.11336567246605057, [0.3509672805978594]]","['Wp2', -0.03311697297833606, [1.3238627320038923]]"
"['phi plus, psi minus', 'phi minus, i psi minus']","[(29.999999999999996, 36.03437746770785)]","[0.4, 0.6]","['W6', 0.028004316971038036, [0.48669631769820354]]","['Wp2', -0.0952806413696817, [1.394139906895522]]"
"['phi plus, psi minus', 'phi minus, i psi minus']","[(29.999999999999996, 36.03437746770785)]","[0.5, 0.5]","['W4', 0.08583302431298136, [2.259508816445325]]","['Wp2', -0.019815216214900344, [2.0998419176392233]]"
"['phi plus, psi minus', 'phi minus, i psi minus']","[(29.999999999999996, 54.022918311805235)]","[0.5, 0.5]","['W6', 0.05587933482314032, [1.2512406827975442]]","['Wp3', -0.0007997722662568627, [1.51745164679863]]"
"['phi plus, psi minus', 'phi minus, i psi minus']","[(29.999999999999996, 90.0)]","[0.5, 0.5]","['W6', 0.02608901906525997, [0.7362042694473354]]","['Wp1', -0.04653516540861808, [0.6140357602353503]]"
"['phi minus, psi plus', 'phi plus, phi minus']","[(29.999999999999996, 0.057295779513082325)]","[0.4, 0.6]","['W5', 0.04999993333336541, [1.5326583770019369]]","['Wp3', -0.04383353611268149, [0.837551456314058]]"
"['phi minus, psi plus', 'phi plus, phi minus']","[(29.999999999999996, 18.045836623610466)]","[0.4, 0.6]","['W5', 0.04369096978817524, [2.5350716037529297]]","['Wp3', -0.034625379890780274, [2.5581500486473168]]"
"['phi minus, psi plus', 'phi plus, phi minus']","[(29.999999999999996, 36.03437746770785)]","[0.4, 0.6]","['W5', 0.02800431697104032, [1.334325522729207]]","['Wp1', -0.1115606994188011, [1.1611874935231128]]"
"['phi minus, psi plus', 'psi plus, psi minus']","[(59.99999999999999, 0.057295779513082325)]","[0.4, 0.6]","['W5', 0.04999993333336551, [1.3028399670071014]]","['Wp3', -0.043833536112691404, [3.0507965399134345]]"
"['phi minus, psi plus', 'psi plus, psi minus']","[(59.99999999999999, 18.045836623610466)]","[0.4, 0.6]","['W5', 0.0436909697881753, [2.425255113831583]]","['Wp3', -0.03462537989156532, [0.7716048738834839]]"
"['phi minus, psi plus', 'psi plus, psi minus']","[(59.99999999999999, 36.03437746770785)]","[0.4, 0.6]","['W5', 0.028004316971037637, [2.7326937574670764]]","['Wp1', -0.11156069941879454, [1.7422810135624858]]"
"['phi minus, psi plus', 'psi plus, psi minus']","[(59.99999999999999, 54.022918311805235)]","[0.4, 0.6]","['W4', 0.04999999999999995, [1.6496941967641072]]","['Wp1', -0.1752991097126963, [1.823658374290671]]"
"['phi minus, psi plus', 'phi plus, psi minus']","[(14.999999999999998, 0.057295779513082325)]","[0.5, 0.5]","['W5', 0.033493612969513545, [0.3377642116381082]]","['Wp3', 1.4755011854810208e-16, [0.30186001788359407]]"
"['phi minus, psi plus', 'phi plus, psi minus']","[(14.999999999999998, 18.045836623610466)]","[0.5, 0.5]","['W5', 0.030058166475468467, [2.4037905050714805]]","['Wp3', 6.1933964901061955e-15, [2.640254481293398]]"
"['phi minus, psi plus', 'phi plus, psi minus']","[(14.999999999999998, 36.03437746770785)]","[0.5, 0.5]","['W5', 0.021346938305286417, [1.5258399140368466]]","['Wp3', 1.5378323614534395e-15, [0.12423394382560064]]"
"['phi minus, psi plus', 'phi plus, psi minus']","[(14.999999999999998, 54.022918311805235)]","[0.5, 0.5]","['W5', 0.011027954357408914, [1.4285518487203666]]","['Wp3', 4.805184028455756e-16, [2.605448749495361]]"
"['phi minus, psi plus', 'phi plus, psi minus']","[(29.999999999999996, 0.057295779513082325)]","[0.4, 0.6]","['W5', 0.049999900000068695, [0.017604177015339763]]","['Wp3', -0.09999993749998509, [0.3544639795606374]]"
"['phi minus, psi plus', 'phi plus, psi minus']","[(29.999999999999996, 0.057295779513082325)]","[0.5, 0.5]","['W6', 0.12499981250020303, [1.6616163378881004]]","['Wp3', 7.809975440023058e-16, [0.949745626853973]]"
"['phi minus, psi plus', 'phi plus, psi minus']","[(29.999999999999996, 18.045836623610466)]","[0.4, 0.6]","['W5', 0.040692537977101165, [2.7163944325403118]]","['Wp3', -0.09394117724143472, [3.0874622574307855]]"
"['phi minus, psi plus', 'phi plus, psi minus']","[(29.999999999999996, 18.045836623610466)]","[0.5, 0.5]","['W6', 0.10814362755801821, [2.556604714547443]]","['Wp3', 6.071532165918825e-17, [1.920143900420758]]"
"['phi minus, psi plus', 'phi plus, psi minus']","[(29.999999999999996, 36.03437746770785)]","[0.4, 0.6]","['W5', 0.018666419450385094, [1.7972500665882656]]","['Wp3', -0.07752957627308896, [2.1397780086030465]]"
"['phi minus, psi plus', 'phi plus, psi minus']","[(29.999999999999996, 36.03437746770785)]","[0.5, 0.5]","['W6', 0.07154365276880889, [0.7717151804338184]]","['Wp3', 4.5102810375396984e-17, [1.5433395885527454]]"
"['phi minus, psi plus', 'phi plus, psi minus']","[(29.999999999999996, 54.022918311805235)]","[0.5, 0.5]","['W5', 0.03477240930630218, [1.8294552022728114]]","['Wp3', 1.491862189340054e-16, [1.6237807695246698]]"
"['phi minus, psi plus', 'phi plus, psi minus']","[(45.0, 0.057295779513082325)]","[0.1, 0.9]","['W5', 0.049952362323280014, [1.7781196741150291]]","['Wp3', -0.3999997777777968, [0.6822422342677752]]"
"['phi minus, psi plus', 'phi plus, psi minus']","[(45.0, 0.057295779513082325)]","[0.2, 0.8]","['W5', 0.09990000063628404, [1.8327055791088023]]","['Wp3', -0.2999998125000185, [1.7333732696121114]]"
"['phi minus, psi plus', 'phi plus, psi minus']","[(45.0, 0.057295779513082325)]","[0.3, 0.7]","['W5', 0.14985000002540338, [2.4703860361151744]]","['Wp3', -0.19999985714287516, [1.5333897939657644]]"
"['phi minus, psi plus', 'phi plus, psi minus']","[(45.0, 0.057295779513082325)]","[0.4, 0.6]","['W5', 0.19980000004969461, [0.855714390567338]]","['Wp3', -0.09999991666668287, [0.4549933835502476]]"
"['phi minus, psi plus', 'phi plus, psi minus']","[(45.0, 0.057295779513082325)]","[0.5, 0.5]","['W5', 0.24975000069695533, [2.0378153353468518]]","['Wp3', 6.546013553191082e-17, [0.4786314728993514]]"
"['phi minus, psi plus', 'phi plus, psi minus']","[(45.0, 18.045836623610466)]","[0.1, 0.9]","['W3', 0.049999999999999975, [0.6343571818708245]]","['Wp3', -0.37814431011412575, [0.7330616435960492]]"
"['phi minus, psi plus', 'phi plus, psi minus']","[(45.0, 18.045836623610466)]","[0.2, 0.8]","['W5', 0.0690222260786839, [2.331465757679291]]","['Wp3', -0.28158310066396497, [1.857910318896137]]"
"['phi minus, psi plus', 'phi plus, psi minus']","[(45.0, 18.045836623610466)]","[0.3, 0.7]","['W5', 0.10353333890830017, [1.0951822914663256]]","['Wp3', -0.1860115699519146, [1.2400576270068286]]"
"['phi minus, psi plus', 'phi plus, psi minus']","[(45.0, 18.045836623610466)]","[0.4, 0.6]","['W5', 0.13804445189860143, [0.3745876484570164]]","['Wp3', -0.09189362372407982, [1.6190102716952892]]"
"['phi minus, psi plus', 'phi plus, psi minus']","[(45.0, 18.045836623610466)]","[0.5, 0.5]","['W6', 0.1725555648446529, [1.218640004435743]]","['Wp3', -3.469446951953614e-18, [2.520643159533672]]"
"['phi minus, psi plus', 'phi plus, psi minus']","[(45.0, 36.03437746770785)]","[0.1, 0.9]","['W5', 0.02058647216752331, [0.23087717815311523]]","['Wp3', -0.31508567547044186, [1.5724202328993284]]"
"['phi minus, psi plus', 'phi plus, psi minus']","[(45.0, 36.03437746770785)]","[0.2, 0.8]","['W5', 0.041172944334136846, [0.9657527612781679]]","['Wp3', -0.22877144466221705, [0.8924510139979085]]"
"['phi minus, psi plus', 'phi plus, psi minus']","[(45.0, 36.03437746770785)]","[0.3, 0.7]","['W5', 0.061759416501205304, [0.22735225434079348]]","['Wp3', -0.14646884358538315, [0.737478997757405]]"
"['phi minus, psi plus', 'phi plus, psi minus']","[(45.0, 36.03437746770785)]","[0.4, 0.6]","['W6', 0.12351883300244601, [2.62250437669401]]","['Wp3', -0.06962360358178427, [1.06986785316464]]"
"['phi minus, psi plus', 'phi plus, psi minus']","[(45.0, 36.03437746770785)]","[0.5, 0.5]","['W5', 0.10293236083534217, [1.743665181910159]]","['Wp3', 9.71445146547012e-17, [0.7466191579990251]]"
"['phi minus, psi plus', 'phi plus, psi minus']","[(45.0, 54.022918311805235)]","[0.2, 0.8]","['W5', 0.019074795637147198, [0.7252609299023263]]","['Wp3', -0.14852901129122817, [0.17882883962845994]]"
"['phi minus, psi plus', 'phi plus, psi minus']","[(45.0, 54.022918311805235)]","[0.3, 0.7]","['W5', 0.028612193438552626, [1.5343460617729956]]","['Wp3', -0.0887700001443392, [0.5713455892320135]]"
"['phi minus, psi plus', 'phi plus, psi minus']","[(45.0, 54.022918311805235)]","[0.4, 0.6]","['W5', 0.038149591250352805, [2.142751195756281]]","['Wp3', -0.03928133333894871, [2.1834109719252313]]"
"['phi minus, psi plus', 'phi plus, psi minus']","[(45.0, 54.022918311805235)]","[0.5, 0.5]","['W5', 0.047686989062974056, [1.5774239157229164]]","['Wp3', 1.457167719820518e-16, [1.6259879506561261]]"
"['phi minus, psi plus', 'phi plus, psi minus']","[(45.0, 72.01145915590261)]","[0.5, 0.5]","['W6', 0.012220424831878435, [0.7954470929896919]]","['Wp3', 0.0, [1.8797597268161421]]"
"['phi minus, psi plus', 'phi plus, psi minus']","[(59.99999999999999, 0.057295779513082325)]","[0.4, 0.6]","['W5', 0.04999990000006673, [0.05000461915757335]]","['Wp3', -0.09999993750001418, [2.5387008654881456]]"
"['phi minus, psi plus', 'phi plus, psi minus']","[(59.99999999999999, 0.057295779513082325)]","[0.5, 0.5]","['W5', 0.12499981250020312, [0.4634686506515332]]","['Wp3', 2.0689428246286527e-17, [1.0415910430812507]]"
"['phi minus, psi plus', 'phi plus, psi minus']","[(59.99999999999999, 18.045836623610466)]","[0.4, 0.6]","['W5', 0.040692537978244986, [1.2393741767757585]]","['Wp3', -0.09394117724143594, [2.0461237969260364]]"
"['phi minus, psi plus', 'phi plus, psi minus']","[(59.99999999999999, 18.045836623610466)]","[0.5, 0.5]","['W6', 0.10814362756850497, [0.6316857950064245]]","['Wp3', 2.185751579730777e-16, [0.3362827745501677]]"
"['phi minus, psi plus', 'phi plus, psi minus']","[(59.99999999999999, 36.03437746770785)]","[0.4, 0.6]","['W5', 0.018666419450385163, [2.6467654258871236]]","['Wp3', -0.0775295762730712, [0.07489749745701617]]"
"['phi minus, psi plus', 'phi plus, psi minus']","[(59.99999999999999, 36.03437746770785)]","[0.5, 0.5]","['W6', 0.07154365276880896, [1.3520078409386198]]","['Wp3', 2.7755575615628914e-17, [2.4122769031610756]]"
"['phi minus, psi plus', 'phi plus, psi minus']","[(59.99999999999999, 54.022918311805235)]","[0.5, 0.5]","['W5', 0.034772409306302224, [1.5820349625973975]]","['Wp3', 1.6306400674181987e-16, [1.736007643739813]]"
"['phi minus, psi plus', 'phi plus, i psi plus']","[(14.999999999999998, 0.057295779513082325)]","[0.5, 0.5]","['W3', 0.03349361556025483, [0.9489486101221245]]","['Wp3', -0.0023924616854180316, [0.8066008350781845]]"
"['phi minus, psi plus', 'phi plus, i psi plus']","[(14.999999999999998, 18.045836623610466)]","[0.5, 0.5]","['W5', 0.030301367809340944, [0.7756870644816409]]","['Wp2', -0.0019675143256690595, [1.7055685013220638]]"
"['phi minus, psi plus', 'phi plus, i psi plus']","[(14.999999999999998, 36.03437746770785)]","[0.5, 0.5]","['W3', 0.02217727104444357, [0.8552441290333213]]","['Wp2', -0.0008529363852877341, [1.4139884324622767]]"
"['phi minus, psi plus', 'phi plus, i psi plus']","[(14.999999999999998, 54.022918311805235)]","[0.5, 0.5]","['W5', 0.012503471680063712, [2.0954918198715013]]","['Wp1', -0.006881246155621856, [2.089091207931627]]"
"['phi minus, psi plus', 'phi plus, i psi plus']","[(29.999999999999996, 0.057295779513082325)]","[0.4, 0.6]","['W5', 0.049999933333365415, [2.9795246655444263]]","['Wp2', -0.12838812935309485, [1.1344250883542675]]"
"['phi minus, psi plus', 'phi plus, i psi plus']","[(29.999999999999996, 0.057295779513082325)]","[0.5, 0.5]","['W3', 0.12499987500008325, [2.620571433721375]]","['Wp2', -0.03784690637269355, [2.617128389686552]]"
"['phi minus, psi plus', 'phi plus, i psi plus']","[(29.999999999999996, 18.045836623610466)]","[0.4, 0.6]","['W5', 0.043690969788175195, [0.9058612537434927]]","['Wp2', -0.11970359061282024, [1.3620161974535563]]"
"['phi minus, psi plus', 'phi plus, i psi plus']","[(29.999999999999996, 18.045836623610466)]","[0.5, 0.5]","['W3', 0.1133656724660505, [2.970434759975548]]","['Wp3', -0.03311697297833186, [0.9133973324357361]]"
"['phi minus, psi plus', 'phi plus, i psi plus']","[(29.999999999999996, 36.03437746770785)]","[0.4, 0.6]","['W5', 0.028004316971037627, [0.9243953308351035]]","['Wp2', -0.09528064136972496, [2.7270027844689047]]"
"['phi minus, psi plus', 'phi plus, i psi plus']","[(29.999999999999996, 36.03437746770785)]","[0.5, 0.5]","['W3', 0.08583302431298134, [1.302694729569628]]","['Wp2', -0.01981521621490042, [0.18103995549957388]]"
"['phi minus, psi plus', 'phi plus, i psi plus']","[(29.999999999999996, 54.022918311805235)]","[0.5, 0.5]","['W5', 0.055879334823140295, [0.5007410018401758]]","['Wp3', -0.0007997722662343347, [3.0555540081140085]]"
"['phi minus, psi plus', 'phi plus, i psi plus']","[(29.999999999999996, 72.01145915590261)]","[0.5, 0.5]","['W5', 0.03400297169386299, [2.880390862226493]]","['Wp1', -0.03385955241727842, [1.5226675176342066]]"
"['phi minus, psi plus', 'phi plus, i psi plus']","[(29.999999999999996, 90.0)]","[0.5, 0.5]","['W3', 0.026089019065259997, [2.2578110580820763]]","['Wp1', -0.04653516540862619, [1.4496510417863913]]"
"['phi minus, psi plus', 'phi plus, i phi minus']","[(29.999999999999996, 0.057295779513082325)]","[0.4, 0.6]","['W5', 0.049999933333367025, [1.3663160276982365]]","['Wp1', -0.20980751236401532, [1.4646652968540659]]"
"['phi minus, psi plus', 'phi plus, i phi minus']","[(29.999999999999996, 18.045836623610466)]","[0.4, 0.6]","['W5', 0.04369096978847889, [1.325898767017634]]","['Wp1', -0.1990950007181706, [2.0020472708476422]]"
"['phi minus, psi plus', 'phi plus, i phi minus']","[(29.999999999999996, 36.03437746770785)]","[0.4, 0.6]","['W5', 0.028004316971037627, [1.6086201142838188]]","['Wp1', -0.16801149765278972, [1.0864625349783026]]"
"['phi minus, psi plus', 'psi plus, i psi minus']","[(59.99999999999999, 0.057295779513082325)]","[0.4, 0.6]","['W5', 0.049999933333365505, [1.3901900754265175]]","['Wp1', -0.20980751228722197, [1.4266866993622906]]"
"['phi minus, psi plus', 'psi plus, i psi minus']","[(59.99999999999999, 18.045836623610466)]","[0.4, 0.6]","['W5', 0.04369096978817534, [2.5824835094663476]]","['Wp1', -0.199095000716614, [1.4724147463232107]]"
"['phi minus, psi plus', 'psi plus, i psi minus']","[(59.99999999999999, 36.03437746770785)]","[0.4, 0.6]","['W5', 0.02800431699561403, [1.3545098663251909]]","['Wp1', -0.16801149765219242, [2.495624213869316]]"
"['phi minus, psi plus', 'phi minus, i psi minus']","[(59.99999999999999, 0.057295779513082325)]","[0.4, 0.6]","['W5', 0.04999993333336579, [1.0093052618763567]]","['Wp2', -0.12838812935305693, [0.35329313073847995]]"
"['phi minus, psi plus', 'phi minus, i psi minus']","[(59.99999999999999, 0.057295779513082325)]","[0.5, 0.5]","['W4', 0.1249998750000833, [1.7801869280208986]]","['Wp3', -0.03784690637267261, [1.146821252441493]]"
"['phi minus, psi plus', 'phi minus, i psi minus']","[(59.99999999999999, 18.045836623610466)]","[0.4, 0.6]","['W1', 0.05000000000000006, [1.2795926190011004]]","['Wp2', -0.11970359061282115, [0.13201385173208993]]"
"['phi minus, psi plus', 'phi minus, i psi minus']","[(59.99999999999999, 18.045836623610466)]","[0.5, 0.5]","['W4', 0.11336567246633966, [1.03036027063472]]","['Wp2', -0.033116972978341395, [2.8073233525265295]]"
"['phi minus, psi plus', 'phi minus, i psi minus']","[(59.99999999999999, 36.03437746770785)]","[0.4, 0.6]","['W1', 0.05000000000000006, [0.43517583606253485]]","['Wp2', -0.09528064136963853, [1.9346680708185757]]"
"['phi minus, psi plus', 'phi minus, i psi minus']","[(59.99999999999999, 36.03437746770785)]","[0.5, 0.5]","['W5', 0.08583302431298138, [1.749354975585921]]","['Wp2', -0.019815216214845655, [1.417950570187996]]"
"['phi minus, psi plus', 'phi minus, i psi minus']","[(59.99999999999999, 54.022918311805235)]","[0.5, 0.5]","['W4', 0.05587933482314056, [1.4274466564422186]]","['Wp3', -0.0007997722662694334, [1.6763138985891906]]"
"['phi minus, psi plus', 'phi minus, i psi minus']","[(59.99999999999999, 72.01145915590261)]","[0.5, 0.5]","['W5', 0.03400297169386302, [2.8112543205613143]]","['Wp1', -0.03385955241725118, [1.613043344471532]]"
"['phi minus, psi plus', 'phi minus, i psi minus']","[(59.99999999999999, 90.0)]","[0.5, 0.5]","['W5', 0.02608901906526004, [0.8636924371772461]]","['Wp1', -0.0465351654086244, [1.1909732111440159]]"
"['phi plus, i psi plus', 'phi plus, phi minus']","[(59.99999999999999, 0.057295779513082325)]","[0.4, 0.6]","['W3', 0.0499999333333655, [0.7830907509616392]]","['Wp2', -0.03278201601766231, [2.653755735977292]]"
"['phi plus, i psi plus', 'phi plus, phi minus']","[(59.99999999999999, 0.057295779513082325)]","[0.5, 0.5]","['W1', 0.026089100896953293, [1.9028099175336988]]","['Wp2', -0.09150620998213652, [1.27682134752443]]"
"['phi plus, i psi plus', 'phi plus, phi minus']","[(59.99999999999999, 18.045836623610466)]","[0.4, 0.6]","['W3', 0.0436909697881753, [1.4784986493148422]]","['Wp2', -0.018624988574823968, [2.128744807474626]]"
"['phi plus, i psi plus', 'phi plus, phi minus']","[(59.99999999999999, 18.045836623610466)]","[0.5, 0.5]","['W1', 0.03405248322601313, [2.311519067657374]]","['Wp2', -0.07768030285464277, [2.1863799391410685]]"
"['phi plus, i psi plus', 'phi plus, phi minus']","[(59.99999999999999, 36.03437746770785)]","[0.4, 0.6]","['W3', 0.02800431697103769, [2.602487811566551]]","['Wp1', -0.04748509142557979, [1.3496247749082204]]"
"['phi plus, i psi plus', 'phi plus, phi minus']","[(59.99999999999999, 36.03437746770785)]","[0.5, 0.5]","['W1', 0.05596621639070516, [0.6976965940611443]]","['Wp2', -0.03827906343921519, [1.6882921329317468]]"
"['phi plus, i psi plus', 'phi plus, phi minus']","[(59.99999999999999, 54.022918311805235)]","[0.5, 0.5]","['W1', 0.0859313918386175, [0.5081608190511587]]","['Wp1', -0.03844005665686494, [1.1343463353115675]]"
