start time (s),stop time (s),num samples (#),period per sample (s),C_UV_HWP position (deg),C_QP position (deg),C_PCC position (deg),B_C_HWP position (deg),B_HWP position (deg),B_QWP position (deg),A_HWP position (deg),A_QWP position (deg),A rate (#/s),B rate (#/s),A' rate (#/s),B' rate (#/s),C4 rate (#/s),C5 rate (#/s),C6 rate (#/s),C7 rate (#/s),A rate SEM (#/s),B rate SEM (#/s),A' rate SEM (#/s),B' rate SEM (#/s),C4 rate SEM (#/s),C5 rate SEM (#/s),C6 rate SEM (#/s),C7 rate SEM (#/s)
2023-06-12_18-24-27,2023-06-12_18-24-58,6,5,65.38811383928571,335.87276785714283,4.000279017857142,0.002511160714285714,9.643554687954747e-05,9.33837890642053e-05,0.00032958984377273737,0.00057128906249998,25607.100000000002,28802.433333333334,0.0,13418.566666666666,1553.6999999999998,0.0,15.200000000000001,0.0,20.55235590712964,28.45573951088109,0.0,14.58660725155478,6.768702485213342,0.0,0.6110100926607789,0.0
2023-06-12_18-25-25,2023-06-12_18-25-56,6,5,65.38811383928571,335.87276785714283,4.000279017857142,0.002511160714285714,45.0012141418457,9.33837890642053e-05,45.002462005615236,0.00057128906249998,26717.36666666667,29927.533333333336,0.0,12903.366666666669,1612.4333333333336,0.0,13.266666666666666,0.0,32.638562740687185,19.87143119601043,0.0,8.490530673115375,7.261114086541956,0.0,0.4580150409951379,0.0
2023-06-12_18-26-27,2023-06-12_18-26-59,6,5,65.38811383928571,335.87276785714283,4.000279017857142,0.002511160714285714,9.643554687954747e-05,9.33837890642053e-05,0.00032958984377273737,0.00057128906249998,25594.733333333334,28743.766666666666,0.0,13433.966666666667,1549.4666666666665,0.0,14.433333333333332,0.0,31.961212603890562,41.04973947677477,0.0,19.1111427648315,8.565460356052746,0.0,0.6800326789533314,0.0
2023-06-12_18-27-26,2023-06-12_18-27-57,6,5,65.38811383928571,335.87276785714283,4.000279017857142,0.002511160714285714,45.0012141418457,9.33837890642053e-05,45.001939392089845,0.00057128906249998,26815.63333333333,29967.099999999995,0.0,12906.033333333335,1621.9666666666665,0.0,12.733333333333334,0.0,24.111431129468833,32.08263289278663,0.0,19.517678596026215,5.641138576958078,0.0,0.9418657606639659,0.0
2023-06-12_18-28-27,2023-06-12_18-28-58,6,5,65.38811383928571,335.87276785714283,4.000279017857142,0.002511160714285714,9.643554687954747e-05,9.33837890642053e-05,0.00032958984377273737,0.00057128906249998,25701.566666666666,28723.266666666666,0.0,13491.599999999999,1552.8333333333333,0.0,13.233333333333334,0.0,20.38426953423735,26.515588706352307,0.0,18.291127175035893,5.988748709965291,0.0,0.7649255591958679,0.0
2023-06-12_18-29-25,2023-06-12_18-29-56,6,5,65.38811383928571,335.87276785714283,4.000279017857142,0.002511160714285714,45.0012141418457,9.33837890642053e-05,45.001939392089845,0.00057128906249998,26857.566666666666,30043.033333333336,0.0,12915.433333333334,1631.9333333333334,0.0,13.066666666666665,0.0,44.26714106171505,29.761604646105766,0.0,10.887964813397288,7.04020201730351,0.0,1.064163730092529,0.0
2023-06-12_18-30-27,2023-06-12_18-30-59,6,5,65.38811383928571,335.87276785714283,4.000279017857142,0.002511160714285714,9.643554687954747e-05,9.33837890642053e-05,0.00032958984377273737,0.00057128906249998,25696.733333333334,28709.166666666668,0.0,13495.199999999999,1531.5333333333335,0.0,13.033333333333331,0.0,31.535574268505613,26.915592341821334,0.0,33.60888771342102,5.551616381239298,0.0,0.9965496029356047,0.0
2023-06-12_18-31-26,2023-06-12_18-31-57,6,5,65.38811383928571,335.87276785714283,4.000279017857142,0.002511160714285714,45.0012141418457,9.33837890642053e-05,45.001939392089845,0.00057128906249998,26846.83333333334,30001.766666666666,0.0,12904.233333333332,1627.4333333333332,0.0,14.800000000000002,0.0,20.48071721834415,44.03103198629093,0.0,33.01052020863123,8.747024891038352,0.0,0.9688481133111974,0.0
2023-06-12_18-32-27,2023-06-12_18-32-58,6,5,65.38811383928571,335.87276785714283,4.000279017857142,0.002511160714285714,9.643554687954747e-05,9.33837890642053e-05,0.00032958984377273737,0.00057128906249998,25567.400000000005,28676.233333333334,0.0,13462.066666666666,1531.4999999999998,0.0,14.666666666666666,0.0,25.85384561981729,25.187955675503403,0.0,24.153601065771547,8.781609571523143,0.0,0.4152643067305986,0.0
2023-06-12_18-33-25,2023-06-12_18-33-57,6,5,65.38811383928571,335.87276785714283,4.000279017857142,0.002511160714285714,45.0012141418457,9.33837890642053e-05,45.001939392089845,0.00057128906249998,26747.06666666667,29893.233333333337,0.0,12835.533333333333,1624.4000000000003,0.0,13.833333333333336,0.0,39.967642467932166,31.848198972277327,0.0,14.824004557173893,7.4797504414697435,0.0,0.7419194325831104,0.0
2023-06-12_18-34-27,2023-06-12_18-34-58,6,5,65.38811383928571,335.87276785714283,4.000279017857142,0.002511160714285714,9.643554687954747e-05,9.33837890642053e-05,0.00032958984377273737,0.00057128906249998,25582.2,28702.366666666665,0.0,13425.033333333333,1540.8666666666668,0.0,13.4,0.0,30.459722038565374,34.91389090000997,0.0,28.07710415583823,11.04556220590172,0.0,0.9892758294159757,0.0
2023-06-12_18-35-26,2023-06-12_18-35-57,6,5,65.38811383928571,335.87276785714283,4.000279017857142,0.002511160714285714,45.0012141418457,9.33837890642053e-05,45.002462005615236,0.00057128906249998,26779.399999999998,29878.100000000002,0.0,12816.433333333334,1616.9000000000003,0.0,13.333333333333334,0.0,33.70076161355011,36.704541045126,0.0,14.039317805521861,3.9607238395694004,0.0,0.9517235826529561,0.0
2023-06-12_18-36-27,2023-06-12_18-37-00,6,5,65.38811383928571,335.87276785714283,4.000279017857142,0.002511160714285714,9.643554687954747e-05,9.33837890642053e-05,0.00032958984377273737,0.00057128906249998,25623.5,28682.066666666666,0.0,13375.633333333333,1544.5666666666668,0.0,13.333333333333334,0.0,36.279167575896935,28.530716390896785,0.0,20.00569363400775,4.743393065915774,0.0,0.3783002922429628,0.0
2023-06-12_18-37-25,2023-06-12_18-37-56,6,5,65.38811383928571,335.87276785714283,4.000279017857142,0.002511160714285714,45.0012141418457,9.33837890642053e-05,45.002462005615236,0.00057128906249998,26771.7,29810.43333333333,0.0,12845.833333333336,1605.1333333333332,0.0,13.133333333333333,0.0,38.84789998614287,19.0741302408381,0.0,19.77462459258773,8.374193161798386,0.0,0.7333333333333334,0.0
2023-06-12_18-38-27,2023-06-12_18-38-59,6,5,65.38811383928571,335.87276785714283,4.000279017857142,0.002511160714285714,9.643554687954747e-05,9.33837890642053e-05,0.00032958984377273737,0.00057128906249998,25527.733333333334,28684.53333333333,0.0,13396.933333333332,1533.8,0.0,13.666666666666666,0.0,25.944693313105617,38.093732351194284,0.0,19.27109522344559,3.83701272693573,0.0,0.6626545941220896,0.0
2023-06-12_18-39-25,2023-06-12_18-39-57,6,5,65.38811383928571,335.87276785714283,4.000279017857142,0.002511160714285714,45.0012141418457,9.33837890642053e-05,45.002462005615236,0.00057128906249998,26772.3,29885.966666666664,0.0,12886.6,1622.9666666666665,0.0,13.733333333333334,0.0,36.14355636440176,46.132545754356364,0.0,15.840959566895053,6.112809864902093,0.0,0.8175845182269807,0.0
