start time (s),stop time (s),num samples (#),period per sample (s),C_UV_HWP position (deg),C_QP position (deg),C_PCC position (deg),B_C_HWP position (deg),B_HWP position (deg),B_QWP position (deg),A_HWP position (deg),A_QWP position (deg),A rate (#/s),B rate (#/s),A' rate (#/s),B' rate (#/s),C4 rate (#/s),C5 rate (#/s),C6 rate (#/s),C7 rate (#/s),A rate SEM (#/s),B rate SEM (#/s),A' rate SEM (#/s),B' rate SEM (#/s),C4 rate SEM (#/s),C5 rate SEM (#/s),C6 rate SEM (#/s),C7 rate SEM (#/s)
2023-06-15_13-49-51,2023-06-15_13-50-23,6,5,65.37053571428571,335.8828125,4.002790178571429,0.0,9.643554687954747e-05,9.33837890642053e-05,0.00032958984377273737,0.00057128906249998,25871.133333333335,29296.233333333337,0.0,13761.133333333333,1557.7,0.0,14.200000000000001,0.0,26.528257470939064,36.96966023346409,0.0,13.523773306457228,7.692550508988107,0.0,0.1861898672502526,0.0
2023-06-15_13-50-50,2023-06-15_13-51-22,6,5,65.37053571428571,335.8828125,4.002790178571429,0.0,45.0012141418457,9.33837890642053e-05,45.002462005615236,0.00057128906249998,27017.166666666668,30510.966666666664,0.0,13112.933333333332,1631.8,0.0,14.266666666666666,0.0,11.289808580209652,27.62817000414208,0.0,27.500189898334327,2.2336815648908646,0.0,0.7017438595701742,0.0
2023-06-15_13-51-51,2023-06-15_13-52-23,6,5,65.37053571428571,335.8828125,4.002790178571429,0.0,0.0006152343750045475,9.33837890642053e-05,0.00032958984377273737,0.00057128906249998,25884.366666666665,29281.833333333332,0.0,13731.9,1553.1000000000001,0.0,13.399999999999999,0.0,30.702764985873355,38.89141864787725,0.0,17.574735654721295,7.034533862784851,0.0,0.37594325812991153,0.0
2023-06-15_13-52-50,2023-06-15_13-53-23,6,5,65.37053571428571,335.8828125,4.002790178571429,0.0,45.0012141418457,9.33837890642053e-05,45.002462005615236,0.00057128906249998,27021.2,30503.900000000005,0.0,13131.800000000001,1642.8333333333337,0.0,13.600000000000001,0.0,33.796488969516865,26.478406296452174,0.0,25.412595302329965,6.284036211791836,0.0,0.5006662228138291,0.0
2023-06-15_13-53-51,2023-06-15_13-54-23,6,5,65.37053571428571,335.8828125,4.002790178571429,0.0,0.0006152343750045475,9.33837890642053e-05,0.00032958984377273737,0.00057128906249998,25851.2,29277.400000000005,0.0,13659.233333333332,1552.6666666666667,0.0,13.799999999999999,0.0,31.366691462972625,34.8166626775172,0.0,24.769412140335017,6.509207154314403,0.0,0.831063575586529,0.0
2023-06-15_13-54-50,2023-06-15_13-55-23,6,5,65.37053571428571,335.8828125,4.002790178571429,0.0,45.0012141418457,9.33837890642053e-05,45.001939392089845,0.00057128906249998,26965.399999999998,30455.833333333332,0.0,13109.099999999999,1627.8999999999999,0.0,13.866666666666665,0.0,37.543645711802185,23.230004543932356,0.0,22.93787261277721,5.9020335478545025,0.0,0.6805226749426584,0.0
2023-06-15_13-55-52,2023-06-15_13-56-24,6,5,65.37053571428571,335.8828125,4.002790178571429,0.0,0.0006152343750045475,9.33837890642053e-05,0.00032958984377273737,0.00057128906249998,25853.366666666665,29243.866666666665,0.0,13686.300000000001,1557.7666666666664,0.0,13.100000000000001,0.0,33.55625790287801,19.710820491406558,0.0,20.692591266763415,6.844641050567295,0.0,0.6628222486710396,0.0
2023-06-15_13-56-50,2023-06-15_13-57-23,6,5,65.37053571428571,335.8828125,4.002790178571429,0.0,45.0012141418457,9.33837890642053e-05,45.002462005615236,0.00057128906249998,26985.033333333336,30468.966666666664,0.0,13124.933333333334,1616.0,0.0,14.6,0.0,31.63017195302263,21.497374516696215,0.0,29.310051366572303,6.965247064294744,0.0,0.6324555320336761,0.0
2023-06-15_13-57-51,2023-06-15_13-58-23,6,5,65.37053571428571,335.8828125,4.002790178571429,0.0,9.643554687954747e-05,9.33837890642053e-05,0.00032958984377273737,0.00057128906249998,25842.66666666666,29221.066666666666,0.0,13681.933333333334,1540.3,0.0,13.700000000000001,0.0,25.41530597450651,23.45547081410034,0.0,21.2703027194673,5.824717446652078,0.0,0.37505555144093894,0.0
2023-06-15_13-58-50,2023-06-15_13-59-21,6,5,65.37053571428571,335.8828125,4.002790178571429,0.0,45.0012141418457,9.33837890642053e-05,45.001939392089845,0.00057128906249998,26970.600000000002,30278.166666666668,0.0,13062.966666666665,1612.8666666666668,0.0,14.199999999999998,0.0,25.252590626177668,32.715721670848765,0.0,26.152089357788906,5.102330622154708,0.0,0.31411250638372656,0.0
2023-06-15_13-59-51,2023-06-15_14-00-22,6,5,65.37053571428571,335.8828125,4.002790178571429,0.0,9.643554687954747e-05,9.33837890642053e-05,0.00032958984377273737,0.00057128906249998,25786.400000000005,29054.399999999998,0.0,13608.566666666666,1549.8,0.0,13.266666666666666,0.0,18.219549939556853,24.240572050455828,0.0,11.44312505879007,8.985321363201223,0.0,0.34896672875473067,0.0
2023-06-15_14-00-50,2023-06-15_14-01-22,6,5,65.37053571428571,335.8828125,4.002790178571429,0.0,45.0012141418457,9.33837890642053e-05,45.002462005615236,0.00057128906249998,26940.166666666668,30264.733333333334,0.0,13073.233333333332,1621.0333333333335,0.0,13.833333333333334,0.0,34.355685280766934,16.436193125065504,0.0,16.84631842404863,3.5332389924512273,0.0,0.37028517538663525,0.0
2023-06-15_14-01-51,2023-06-15_14-02-23,6,5,65.37053571428571,335.8828125,4.002790178571429,0.0,0.0006152343750045475,9.33837890642053e-05,0.00032958984377273737,0.00057128906249998,25853.833333333332,29068.56666666667,0.0,13665.300000000001,1552.966666666667,0.0,13.299999999999999,0.0,33.974241876915,20.722767940386433,0.0,9.857349204189315,8.662011570325012,0.0,0.6668333125052068,0.0
2023-06-15_14-02-50,2023-06-15_14-03-22,6,5,65.37053571428571,335.8828125,4.002790178571429,0.0,45.0012141418457,9.33837890642053e-05,45.002462005615236,0.00057128906249998,27006.899999999998,30269.933333333334,0.0,13043.966666666667,1631.7666666666667,0.0,14.399999999999999,0.0,22.873784120691713,34.09151083644047,0.0,27.273401776170942,5.531103968568236,0.0,0.4531372124791049,0.0
2023-06-15_14-03-51,2023-06-15_14-04-23,6,5,65.37053571428571,335.8828125,4.002790178571429,0.0,9.643554687954747e-05,9.33837890642053e-05,0.00032958984377273737,0.00057128906249998,25840.7,29125.233333333337,0.0,13626.4,1562.1333333333332,0.0,14.233333333333334,0.0,29.955377925619338,45.76861855512379,0.0,18.383470836596686,3.774534555559275,0.0,0.9707957789589142,0.0
2023-06-15_14-04-50,2023-06-15_14-05-21,6,5,65.37053571428571,335.8828125,4.002790178571429,0.0,45.0012141418457,9.33837890642053e-05,45.002462005615236,0.00057128906249998,26989.866666666665,30368.03333333333,0.0,13079.533333333333,1623.033333333333,0.0,13.699999999999998,0.0,21.046086994445922,35.465679810831794,0.0,13.893947523212374,11.101521417255304,0.0,0.4553387017741118,0.0
2023-06-15_14-05-51,2023-06-15_14-06-24,6,5,65.37053571428571,335.8828125,4.002790178571429,0.0,0.0006152343750045475,9.33837890642053e-05,0.00032958984377273737,0.00057128906249998,25876.399999999998,29241.966666666664,0.0,13676.533333333333,1556.9333333333334,0.0,14.233333333333333,0.0,24.581673390285506,38.950478530792886,0.0,19.19983796227914,7.733333333333324,0.0,0.5736820644844244,0.0
2023-06-15_14-06-50,2023-06-15_14-07-23,6,5,65.37053571428571,335.8828125,4.002790178571429,0.0,45.0012141418457,9.33837890642053e-05,45.002462005615236,0.00057128906249998,27099.966666666664,30467.56666666667,0.0,13062.366666666667,1627.2,0.0,13.033333333333331,0.0,42.45987648487842,38.7048805420943,0.0,15.834849050257512,7.474935897161036,0.0,0.5595633218064879,0.0
2023-06-15_14-07-54,2023-06-15_14-08-27,6,5,65.37053571428571,335.8828125,4.002790178571429,0.0,0.0006152343750045475,9.33837890642053e-05,0.00032958984377273737,0.00057128906249998,25861.833333333332,29203.06666666667,0.0,13702.666666666666,1554.033333333333,0.0,12.966666666666667,0.0,19.716620174642067,18.577884103895816,0.0,22.69406187628045,10.924640853491589,0.0,0.5450789952943622,0.0
2023-06-15_14-08-50,2023-06-15_14-09-21,6,5,65.37053571428571,335.8828125,4.002790178571429,0.0,45.0012141418457,9.33837890642053e-05,45.001939392089845,0.00057128906249998,27066.366666666665,30452.2,0.0,13075.266666666668,1620.4000000000003,0.0,13.766666666666667,0.0,32.27611776186464,42.20717158651303,0.0,24.741526046529806,7.605086017484161,0.0,0.24988886418655085,0.0
2023-06-15_14-09-51,2023-06-15_14-10-23,6,5,65.37053571428571,335.8828125,4.002790178571429,0.0,9.643554687954747e-05,9.33837890642053e-05,0.00032958984377273737,0.00057128906249998,25792.0,29234.033333333336,0.0,13679.33333333333,1545.3999999999999,0.0,14.200000000000001,0.0,35.856231443548516,28.400958512776217,0.0,17.56562299239934,3.3992155957906856,0.0,0.1861898672502525,0.0
2023-06-15_14-10-50,2023-06-15_14-11-24,6,5,65.37053571428571,335.8828125,4.002790178571429,0.0,45.0012141418457,9.33837890642053e-05,45.002462005615236,0.00057128906249998,27025.8,30484.766666666666,0.0,13074.233333333335,1638.1000000000001,0.0,11.833333333333334,0.0,42.11156610718746,25.871756372109466,0.0,19.651321697139057,9.481314958028419,0.0,0.5964711038916956,0.0
2023-06-15_14-11-51,2023-06-15_14-12-25,6,5,65.37053571428571,335.8828125,4.002790178571429,0.0,0.0006152343750045475,9.33837890642053e-05,0.00032958984377273737,0.00057128906249998,25817.533333333336,29230.96666666667,0.0,13727.866666666667,1561.7666666666667,0.0,13.433333333333335,0.0,25.996649356749117,21.265647833484707,0.0,19.953991524950023,6.575189055161151,0.0,0.7684038290146947,0.0
2023-06-15_14-12-50,2023-06-15_14-13-22,6,5,65.37053571428571,335.8828125,4.002790178571429,0.0,45.0012141418457,9.33837890642053e-05,45.002462005615236,0.00057128906249998,26985.100000000002,30410.86666666667,0.0,13057.266666666665,1636.0666666666666,0.0,12.700000000000001,0.0,34.20934570162604,46.47897493610561,0.0,26.067689664495457,2.2310934040908696,0.0,0.8274458693272126,0.0
2023-06-15_14-13-51,2023-06-15_14-14-22,6,5,65.37053571428571,335.8828125,4.002790178571429,0.0,9.643554687954747e-05,9.33837890642053e-05,0.00032958984377273737,0.00057128906249998,25797.933333333334,29213.399999999998,0.0,13678.133333333331,1561.0,0.0,13.300000000000002,0.0,30.501482659773043,38.94282989203526,0.0,13.570818365563241,6.887282966937455,0.0,0.23523038352503126,0.0
2023-06-15_14-14-50,2023-06-15_14-15-21,6,5,65.37053571428571,335.8828125,4.002790178571429,0.0,45.0012141418457,9.33837890642053e-05,45.002462005615236,0.00057128906249998,27035.13333333333,30401.699999999997,0.0,13094.566666666666,1634.1666666666667,0.0,13.066666666666665,0.0,20.023763659989672,26.444545751439698,0.0,18.57951679792679,4.770860625831706,0.0,1.1250678991855458,0.0
2023-06-15_14-15-51,2023-06-15_14-16-23,6,5,65.37053571428571,335.8828125,4.002790178571429,0.0,0.0006152343750045475,9.33837890642053e-05,0.00032958984377273737,0.00057128906249998,25731.7,29104.466666666664,0.0,13682.333333333334,1546.8666666666666,0.0,14.0,0.0,45.27102826311753,37.40701063229257,0.0,25.718406724454216,6.765533566869972,0.0,0.8213809510006103,0.0
2023-06-15_14-16-50,2023-06-15_14-17-21,6,5,65.37053571428571,335.8828125,4.002790178571429,0.0,45.0012141418457,9.33837890642053e-05,45.002462005615236,0.00057128906249998,26942.066666666666,30208.766666666674,0.0,13092.599999999999,1626.4000000000003,0.0,13.733333333333334,0.0,18.180917957511504,41.59645551139065,0.0,25.56862660892571,7.149638685509455,0.0,0.6484168755086843,0.0
2023-06-15_14-17-51,2023-06-15_14-18-22,6,5,65.37053571428571,335.8828125,4.002790178571429,0.0,0.0006152343750045475,9.33837890642053e-05,0.00032958984377273737,0.00057128906249998,25816.53333333333,29004.166666666668,0.0,13632.599999999999,1544.033333333333,0.0,13.833333333333334,0.0,11.079671074139036,33.00147134767035,0.0,21.33385416030883,4.589674401426649,0.0,0.7237249324002718,0.0
2023-06-15_14-18-50,2023-06-15_14-19-22,6,5,65.37053571428571,335.8828125,4.002790178571429,0.0,45.0012141418457,9.33837890642053e-05,45.002462005615236,0.00057128906249998,26964.300000000003,30265.199999999997,0.0,13023.266666666668,1635.5666666666666,0.0,14.4,0.0,25.517092310841516,27.23654407837643,0.0,25.83458491591782,7.668709872665096,0.0,0.7589466384404111,0.0
2023-06-15_14-19-52,2023-06-15_14-20-23,6,5,65.37053571428571,335.8828125,4.002790178571429,0.0,0.0006152343750045475,9.33837890642053e-05,0.00032958984377273737,0.00057128906249998,25720.600000000002,29051.0,0.0,13628.900000000001,1566.4666666666665,0.0,13.833333333333334,0.0,12.575107686748767,18.73136407205852,0.0,12.349871794206205,7.259139832728872,0.0,0.7050610690650215,0.0
2023-06-15_14-20-50,2023-06-15_14-21-24,6,5,65.37053571428571,335.8828125,4.002790178571429,0.0,45.0012141418457,9.33837890642053e-05,45.002462005615236,0.00057128906249998,26919.53333333333,30268.033333333336,0.0,13030.199999999999,1638.2,0.0,13.233333333333334,0.0,37.71587346345181,33.860711418660024,0.0,9.207533147736397,3.9436024140371826,0.0,0.5352050489713681,0.0
2023-06-15_14-21-51,2023-06-15_14-22-25,6,5,65.37053571428571,335.8828125,4.002790178571429,0.0,0.0006152343750045475,9.33837890642053e-05,0.00032958984377273737,0.00057128906249998,25793.199999999997,29074.366666666665,0.0,13701.933333333334,1554.7666666666667,0.0,12.533333333333333,0.0,33.115716309128594,15.326179490589777,0.0,28.81905234003691,7.215615781838116,0.0,0.4402019738458448,0.0
2023-06-15_14-22-50,2023-06-15_14-23-21,6,5,65.37053571428571,335.8828125,4.002790178571429,0.0,45.0012141418457,9.33837890642053e-05,45.002462005615236,0.00057128906249998,27024.13333333333,30322.166666666668,0.0,13111.599999999999,1639.233333333333,0.0,14.833333333333334,0.0,45.79670051191245,23.462674849878262,0.0,9.750350421053213,9.77103429075506,0.0,0.8491826135238,0.0
2023-06-15_14-23-51,2023-06-15_14-24-22,6,5,65.37053571428571,335.8828125,4.002790178571429,0.0,9.643554687954747e-05,9.33837890642053e-05,0.00032958984377273737,0.00057128906249998,25816.733333333334,29182.433333333334,0.0,13669.6,1559.8333333333333,0.0,14.633333333333333,0.0,36.14015925685857,24.736338541595774,0.0,21.810028274473517,9.199335724810682,0.0,0.587461582668272,0.0
2023-06-15_14-24-50,2023-06-15_14-25-20,6,5,65.37053571428571,335.8828125,4.002790178571429,0.0,45.0012141418457,9.33837890642053e-05,45.002462005615236,0.00057128906249998,27045.3,30439.33333333334,0.0,13110.699999999999,1634.0,0.0,13.333333333333334,0.0,9.891915891272163,20.72580785183329,0.0,38.94439625928233,8.345537729829033,0.0,0.7204936579256693,0.0
2023-06-15_14-25-51,2023-06-15_14-26-24,6,5,65.37053571428571,335.8828125,4.002790178571429,0.0,9.643554687954747e-05,9.33837890642053e-05,0.00032958984377273737,0.00057128906249998,25810.033333333336,29178.333333333332,0.0,13706.199999999997,1556.1666666666667,0.0,13.699999999999998,0.0,21.221210563437864,22.10319232851039,0.0,13.952586379115068,7.808271967030293,0.0,0.7741662181555934,0.0
2023-06-15_14-26-50,2023-06-15_14-27-23,6,5,65.37053571428571,335.8828125,4.002790178571429,0.0,45.0012141418457,9.33837890642053e-05,45.002462005615236,0.00057128906249998,27025.833333333332,30422.566666666666,0.0,13083.666666666666,1626.4333333333334,0.0,14.799999999999999,0.0,40.11953528034866,37.7115867841407,0.0,23.954271249844005,6.663015666931742,0.0,0.5910442735813736,0.0
2023-06-15_14-27-51,2023-06-15_14-28-24,6,5,65.37053571428571,335.8828125,4.002790178571429,0.0,0.0006152343750045475,9.33837890642053e-05,0.00032958984377273737,0.00057128906249998,25838.36666666667,29233.633333333335,0.0,13706.766666666665,1567.2333333333336,0.0,14.166666666666666,0.0,17.084996666991273,12.600784808010195,0.0,16.887898362765817,8.65939438477721,0.0,0.6009252125773318,0.0
2023-06-15_14-28-50,2023-06-15_14-29-24,6,5,65.37053571428571,335.8828125,4.002790178571429,0.0,45.0012141418457,9.33837890642053e-05,45.002462005615236,0.00057128906249998,26998.33333333334,30504.433333333334,0.0,13106.5,1632.6000000000001,0.0,13.5,0.0,30.221081677825065,35.49465374453491,0.0,24.61120341091304,5.542562584220403,0.0,0.716937933157397,0.0
2023-06-15_14-29-51,2023-06-15_14-30-23,6,5,65.37053571428571,335.8828125,4.002790178571429,0.0,9.643554687954747e-05,9.33837890642053e-05,0.00032958984377273737,0.00057128906249998,25820.600000000002,29278.43333333333,0.0,13712.766666666668,1559.0,0.0,13.799999999999999,0.0,30.98537289324354,50.405037226231215,0.0,11.518844463650602,7.612270795673723,0.0,0.8563488385776754,0.0
2023-06-15_14-30-50,2023-06-15_14-31-24,6,5,65.37053571428571,335.8828125,4.002790178571429,0.0,45.0012141418457,9.33837890642053e-05,45.002462005615236,0.00057128906249998,26988.666666666668,30405.7,0.0,13110.033333333333,1621.5666666666666,0.0,13.300000000000002,0.0,9.25874961560395,23.23409850485545,0.0,23.78982508926405,5.3577151017118405,0.0,0.817720408615724,0.0
2023-06-15_14-31-51,2023-06-15_14-32-25,6,5,65.37053571428571,335.8828125,4.002790178571429,0.0,9.643554687954747e-05,9.33837890642053e-05,0.00032958984377273737,0.00057128906249998,25837.466666666664,29177.399999999998,0.0,13661.866666666669,1558.4666666666665,0.0,13.699999999999998,0.0,17.844414003018098,37.85262650508344,0.0,15.036370720504454,13.827669523258214,0.0,0.5131601439446885,0.0
2023-06-15_14-32-50,2023-06-15_14-33-23,6,5,65.37053571428571,335.8828125,4.002790178571429,0.0,45.0012141418457,9.33837890642053e-05,45.002462005615236,0.00057128906249998,26971.066666666666,30341.933333333334,0.0,13067.566666666668,1620.466666666667,0.0,12.666666666666666,0.0,26.837966473718627,37.67901862369082,0.0,17.02088259886786,3.175601430350531,0.0,0.8939301488992925,0.0
2023-06-15_14-33-51,2023-06-15_14-34-24,6,5,65.37053571428571,335.8828125,4.002790178571429,0.0,0.0006152343750045475,9.33837890642053e-05,0.00032958984377273737,0.00057128906249998,25748.733333333334,29157.733333333334,0.0,13633.566666666666,1543.1666666666667,0.0,13.800000000000002,0.0,30.51240913318918,51.46741795651991,0.0,17.68120785215522,8.905641158526663,0.0,0.6552353266829659,0.0
2023-06-15_14-34-50,2023-06-15_14-35-24,6,5,65.37053571428571,335.8828125,4.002790178571429,0.0,45.0012141418457,9.33837890642053e-05,45.002462005615236,0.00057128906249998,26885.699999999997,30180.266666666666,0.0,13049.633333333333,1623.6000000000001,0.0,13.899999999999999,0.0,24.835015602974977,39.38181193280856,0.0,23.94908024213968,7.054265848879445,0.0,0.923399516280286,0.0
2023-06-15_14-35-51,2023-06-15_14-36-23,6,5,65.37053571428571,335.8828125,4.002790178571429,0.0,0.0006152343750045475,9.33837890642053e-05,0.00032958984377273737,0.00057128906249998,25717.43333333333,28978.666666666668,0.0,13593.800000000001,1550.7,0.0,14.866666666666669,0.0,25.539063760791638,51.466873920135484,0.0,18.539183728884343,9.16104069779557,0.0,0.7961016127215029,0.0
2023-06-15_14-36-50,2023-06-15_14-37-21,6,5,65.37053571428571,335.8828125,4.002790178571429,0.0,45.0012141418457,9.33837890642053e-05,45.002462005615236,0.00057128906249998,26926.600000000002,30108.7,0.0,13039.533333333333,1612.6666666666667,0.0,13.366666666666665,0.0,18.955104853310225,19.327959023135165,0.0,14.197151513987178,7.224526128250754,0.0,0.559563321806488,0.0
2023-06-15_14-37-52,2023-06-15_14-38-24,6,5,65.37053571428571,335.8828125,4.002790178571429,0.0,0.0006152343750045475,9.33837890642053e-05,0.00032958984377273737,0.00057128906249998,25719.63333333333,28983.566666666666,0.0,13645.766666666668,1545.5,0.0,13.533333333333333,0.0,33.27150599403543,48.69602082762464,0.0,17.66023153239446,7.389497050995204,0.0,0.9888264649460884,0.0
2023-06-15_14-38-50,2023-06-15_14-39-23,6,5,65.37053571428571,335.8828125,4.002790178571429,0.0,45.0012141418457,9.33837890642053e-05,45.002462005615236,0.00057128906249998,26929.13333333333,30244.833333333332,0.0,13079.333333333334,1620.533333333333,0.0,13.299999999999999,0.0,15.442423528852252,41.969494212397116,0.0,11.979167101449049,6.558997213328015,0.0,0.69809263950663,0.0
2023-06-15_14-39-51,2023-06-15_14-40-24,6,5,65.37053571428571,335.8828125,4.002790178571429,0.0,0.0006152343750045475,9.33837890642053e-05,0.00032958984377273737,0.00057128906249998,25786.733333333334,29058.733333333334,0.0,13668.033333333333,1552.6333333333332,0.0,13.366666666666665,0.0,22.534930909836877,16.254695048234723,0.0,19.60200103164062,2.6730340647120485,0.0,0.5690147430232171,0.0
2023-06-15_14-40-50,2023-06-15_14-41-23,6,5,65.37053571428571,335.8828125,4.002790178571429,0.0,45.0012141418457,9.33837890642053e-05,45.002462005615236,0.00057128906249998,27012.266666666663,30372.666666666668,0.0,13052.766666666668,1618.8999999999999,0.0,14.433333333333332,0.0,12.230199416925963,36.65819296025252,0.0,44.822387759293356,10.182566801483148,0.0,0.7088331569872027,0.0
2023-06-15_14-41-51,2023-06-15_14-42-25,6,5,65.37053571428571,335.8828125,4.002790178571429,0.0,0.0006152343750045475,9.33837890642053e-05,0.00032958984377273737,0.00057128906249998,25801.53333333333,29145.13333333333,0.0,13693.533333333333,1551.2,0.0,13.200000000000001,0.0,31.99027630042911,24.082949247225343,0.0,23.15217292417953,8.30887076162179,0.0,0.8839306156782522,0.0
2023-06-15_14-42-50,2023-06-15_14-43-21,6,5,65.37053571428571,335.8828125,4.002790178571429,0.0,45.0012141418457,9.33837890642053e-05,45.002462005615236,0.00057128906249998,27040.733333333334,30474.5,0.0,13114.066666666668,1633.2333333333333,0.0,13.6,0.0,32.49589375769037,27.825587744615778,0.0,24.55299936418729,8.884655936563416,0.0,0.5513619500836089,0.0
2023-06-15_14-43-51,2023-06-15_14-44-24,6,5,65.37053571428571,335.8828125,4.002790178571429,0.0,0.0006152343750045475,9.33837890642053e-05,0.00032958984377273737,0.00057128906249998,25777.100000000002,29208.800000000003,0.0,13711.066666666668,1533.1666666666667,0.0,12.533333333333333,0.0,21.86063433053455,16.39959349089693,0.0,15.609455823670388,9.619621152161391,0.0,0.3489667287547307,0.0
2023-06-15_14-44-50,2023-06-15_14-45-22,6,5,65.37053571428571,335.8828125,4.002790178571429,0.0,45.0012141418457,9.33837890642053e-05,45.001939392089845,0.00057128906249998,27043.933333333338,30506.066666666666,0.0,13091.099999999999,1624.3,0.0,12.933333333333332,0.0,47.995518309294035,22.12483772696315,0.0,21.205518149764583,6.525999284911611,0.0,0.6565905201197405,0.0
2023-06-15_14-45-51,2023-06-15_14-46-25,6,5,65.37053571428571,335.8828125,4.002790178571429,0.0,9.643554687954747e-05,9.33837890642053e-05,0.00032958984377273737,0.00057128906249998,25846.566666666666,29220.399999999998,0.0,13686.233333333335,1563.033333333333,0.0,13.633333333333333,0.0,42.39998165618015,21.242159337820212,0.0,11.380968519614052,7.9068605934621266,0.0,0.792324288266981,0.0
2023-06-15_14-46-50,2023-06-15_14-47-23,6,5,65.37053571428571,335.8828125,4.002790178571429,0.0,45.0012141418457,9.33837890642053e-05,45.002462005615236,0.00057128906249998,26975.066666666666,30478.100000000006,0.0,13088.933333333334,1630.5666666666666,0.0,14.5,0.0,24.07846432903132,28.81665027954006,0.0,20.676019389084054,4.466293516751642,0.0,0.58821764679411,0.0
2023-06-15_14-47-51,2023-06-15_14-48-23,6,5,65.37053571428571,335.8828125,4.002790178571429,0.0,9.643554687954747e-05,9.33837890642053e-05,0.00032958984377273737,0.00057128906249998,25767.666666666668,29194.0,0.0,13716.766666666665,1539.4333333333334,0.0,13.500000000000002,0.0,29.250078822306044,30.956873227120187,0.0,18.565373982527674,5.64019306210147,0.0,0.502659593230515,0.0
2023-06-15_14-48-50,2023-06-15_14-49-24,6,5,65.37053571428571,335.8828125,4.002790178571429,0.0,45.0012141418457,9.33837890642053e-05,45.001939392089845,0.00057128906249998,26956.266666666666,30435.36666666667,0.0,13086.666666666666,1630.9666666666665,0.0,13.033333333333333,0.0,32.604116986117546,33.49333930467033,0.0,27.756977100862116,6.579446109750517,0.0,0.626985734376079,0.0
2023-06-15_14-49-51,2023-06-15_14-50-26,6,5,65.37053571428571,335.8828125,4.002790178571429,0.0,9.643554687954747e-05,9.33837890642053e-05,0.00032958984377273737,0.00057128906249998,25723.266666666666,29198.53333333333,0.0,13675.666666666666,1559.5,0.0,12.933333333333332,0.0,39.57651379852032,35.565288945512,0.0,26.710630426438456,5.430715115587151,0.0,0.612463150818979,0.0
2023-06-15_14-50-50,2023-06-15_14-51-22,6,5,65.37053571428571,335.8828125,4.002790178571429,0.0,45.0012141418457,9.33837890642053e-05,45.002462005615236,0.00057128906249998,26945.766666666666,30429.800000000003,0.0,13054.400000000001,1629.8666666666666,0.0,14.633333333333333,0.0,23.782537945120488,44.257549261868085,0.0,22.1945338615915,10.497322409918523,0.0,0.6878307285307275,0.0
2023-06-15_14-51-51,2023-06-15_14-52-22,6,5,65.37053571428571,335.8828125,4.002790178571429,0.0,0.0006152343750045475,9.33837890642053e-05,0.00032958984377273737,0.00057128906249998,25701.63333333333,29080.900000000005,0.0,13665.166666666666,1538.2666666666664,0.0,13.233333333333333,0.0,14.671461337500977,26.62113195689942,0.0,13.00988513058875,5.962922475132832,0.0,0.47726070210921173,0.0
2023-06-15_14-52-50,2023-06-15_14-53-23,6,5,65.37053571428571,335.8828125,4.002790178571429,0.0,45.0012141418457,9.33837890642053e-05,45.002462005615236,0.00057128906249998,26971.566666666666,30346.899999999998,0.0,13039.466666666665,1624.1999999999998,0.0,13.699999999999998,0.0,31.27015261306609,53.92895944357428,0.0,20.196083228630684,7.036286899589381,0.0,0.4187282332651256,0.0
2023-06-15_14-53-51,2023-06-15_14-54-23,6,5,65.37053571428571,335.8828125,4.002790178571429,0.0,9.643554687954747e-05,9.33837890642053e-05,0.00032958984377273737,0.00057128906249998,25711.199999999997,28980.399999999998,0.0,13615.199999999999,1548.3666666666668,0.0,14.066666666666668,0.0,19.577333832777192,32.49717936477961,0.0,21.06953566961857,7.345278150697299,0.0,0.8044321668799126,0.0
2023-06-15_14-54-50,2023-06-15_14-55-23,6,5,65.37053571428571,335.8828125,4.002790178571429,0.0,45.0012141418457,9.33837890642053e-05,45.002462005615236,0.00057128906249998,27010.466666666664,30300.766666666666,0.0,13036.366666666667,1638.6333333333334,0.0,13.700000000000001,0.0,20.65756788954411,13.657175566142422,0.0,14.286442679843105,5.581258320884697,0.0,0.6038763670377131,0.0
2023-06-15_14-55-51,2023-06-15_14-56-24,6,5,65.37053571428571,335.8828125,4.002790178571429,0.0,0.0006152343750045475,9.33837890642053e-05,0.00032958984377273737,0.00057128906249998,25790.866666666665,29009.166666666668,0.0,13649.466666666667,1543.8666666666668,0.0,14.366666666666665,0.0,32.58587287631151,15.603539484502823,0.0,27.136576382767522,6.739469151531492,0.0,0.48281581489333075,0.0
2023-06-15_14-56-50,2023-06-15_14-57-23,6,5,65.37053571428571,335.8828125,4.002790178571429,0.0,45.0012141418457,9.33837890642053e-05,45.001939392089845,0.00057128906249998,26974.63333333333,30317.33333333334,0.0,13063.199999999999,1644.2,0.0,13.066666666666665,0.0,36.743123317311024,40.28689337461755,0.0,26.98271051370985,8.438483276039596,0.0,0.9725110682032253,0.0
2023-06-15_14-57-51,2023-06-15_14-58-25,6,5,65.37053571428571,335.8828125,4.002790178571429,0.0,9.643554687954747e-05,9.33837890642053e-05,0.00032958984377273737,0.00057128906249998,25801.899999999998,29097.3,0.0,13646.733333333335,1546.9666666666665,0.0,13.0,0.0,42.65560533700909,15.514960522024738,0.0,18.881925513863962,7.720348293812754,0.0,0.93523615556001,0.0
